"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Dean, Dallawrence Edward","EDS 23 - Higher Education Second Year (B)","WI21","85","29","82.8%","96.6%","1.19","A- (3.78)","N/A"
"Stevens, Laura Jeanne","EDS 30 - Introduction to Teaching Math (A)","WI21","4","4","75.0%","100.0%","1.50","B+ (3.67)","N/A"
"Heinzman, Erica M.","EDS 39 - Explore Secondary STEM Ed (A)","WI21","23","17","100.0%","100.0%","3.09","A (4.00)","A- (3.90)"
"Eguchi, Emi","EDS 87 - Freshman Seminar (A)","WI21","7","4","75.0%","75.0%","2.50","N/A","N/A"
"Cohen, Shana R","EDS 110R - Early Learning Environments (A)","FA20","31","13","83.3%","100.0%","6.33","A- (3.82)","B+ (3.58)"
"Clarke, Sherice Nicole","EDS 115 - Cog Development & Education (A)","FA20","57","26","92.3%","92.0%","4.66","B+ (3.64)","B+ (3.64)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (A)","FA20","40","22","100.0%","76.2%","3.17","A (4.00)","A (4.00)"
"Jones, Makeba","EDS 117 - Language, Culture & Education (A)","FA20","75","35","100.0%","100.0%","5.15","A- (3.85)","A- (3.73)"
"Chung, Luz Marina","EDS 117 - Language, Culture & Education (B)","FA20","67","43","93.0%","100.0%","6.78","A- (3.88)","A- (3.81)"
"Eguchi, Emi","EDS 124AR - Teach Computation/DigitalWorld (A)","FA20","69","24","87.5%","91.7%","8.00","A- (3.96)","A- (3.78)"
"Eguchi, Emi","EDS 124AR - Teach Computation/DigitalWorld (C)","FA20","63","24","91.3%","90.5%","8.50","A- (3.83)","B+ (3.65)"
"Simon, Elizabeth A","EDS 124BR - Teach Computational Thinking (A)","FA20","65","24","90.9%","95.5%","5.32","A- (3.77)","A- (3.83)"
"Simon, Elizabeth A","EDS 124BR - Teach Computational Thinking (C)","FA20","24","7","71.4%","85.7%","6.79","A (4.00)","A- (3.78)"
"Jones, Gabrielle Anastasia","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","FA20","59","26","96.2%","80.0%","4.19","A- (3.73)","B+ (3.55)"
"Arciniega, Leroy Joey","EDS 126 - Social Organization/Education (A)","FA20","55","20","100.0%","100.0%","4.20","A- (3.94)","A- (3.89)"
"Millstone, Rachel Diana","EDS 129A - Intro/Teach&Learn (Secondary) (A)","FA20","44","28","96.4%","100.0%","5.91","A- (3.89)","A- (3.74)"
"Holtzman, Caren Lynn","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","FA20","58","30","96.7%","100.0%","5.30","A- (3.80)","A- (3.83)"
"Bintliff, Amy S.V.","EDS 133 - Counsel, Mentor, Advise (P-12) (A)","FA20","33","16","100.0%","100.0%","5.70","A- (3.93)","A- (3.72)"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (A)","FA20","32","15","86.7%","93.3%","1.57","A- (3.83)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (B)","FA20","6","3","100.0%","100.0%","1.17","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (C)","FA20","21","10","100.0%","100.0%","1.90","B+ (3.50)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (D)","FA20","24","15","76.9%","100.0%","2.50","A- (3.80)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (E)","FA20","15","8","100.0%","100.0%","1.93","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (F)","FA20","17","6","100.0%","83.3%","2.17","B+ (3.50)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (G)","FA20","15","10","88.9%","100.0%","1.17","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (H)","FA20","28","13","100.0%","83.3%","1.58","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","FA20","29","19","94.1%","94.1%","4.38","A (4.00)","A- (3.85)"
"Bussey, Thomas J","EDS 31 - Introductn to Teaching Science (A)","FA20","6","4","100.0%","100.0%","4.00","A (4.00)","N/A"
"Heinzman, Erica M.","EDS 39 - Explore Secondary STEM Ed (A)","FA20","23","14","100.0%","100.0%","3.50","A- (3.86)","A (4.00)"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (A)","FA20","36","19","100.0%","92.9%","1.00","A- (3.75)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (B)","FA20","37","23","100.0%","95.2%","0.79","A- (3.80)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (C)","FA20","28","21","100.0%","95.0%","1.50","A- (3.83)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (D)","FA20","25","16","93.8%","100.0%","0.63","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (E)","FA20","37","25","100.0%","100.0%","1.06","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (F)","FA20","27","13","100.0%","100.0%","1.42","A- (3.86)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (G)","FA20","26","17","100.0%","100.0%","0.75","A (4.00)","N/A"
"Lockton, Marie","EDS 115 - Cog Development & Education (A)","S320","28","7","100.0%","100.0%","5.07","A (4.00)","A- (3.89)"
"Stephens, Ramon L","EDS 117 - Language, Culture & Education (A)","S320","32","7","100.0%","100.0%","6.21","A (4.00)","A- (3.94)"
"Jones, Gabrielle Anastasia","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","S320","27","14","50.0%","78.6%","10.64","A- (3.79)","A- (3.88)"
"Pappas, Elizabeth","EDS 128A - Intro/Teaching&Learning (Elem) (A)","S320","17","12","100.0%","100.0%","10.50","A (4.00)","N/A"
"Fargason, Sharon Gayle","EDS 128B - Intro/Teaching&Learning (Elem) (A)","S320","17","3","100.0%","100.0%","5.83","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","S220","107","68","95.4%","100.0%","3.47","A- (3.87)","A- (3.94)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 112 - U.S. Urban Education (A)","S120","21","6","100.0%","100.0%","5.50","A- (3.80)","B+ (3.69)"
"Eguchi, Emi","EDS 124AR - Teach Computation/DigitalWorld (A)","S120","35","6","100.0%","100.0%","10.83","B+ (3.67)","B+ (3.50)"
"Soosai Raj, Adalbert Geral","EDS 124BR - Teach Computational Thinking (A)","S120","47","7","100.0%","100.0%","9.93","A- (3.86)","B+ (3.51)"
"Soosai Raj, Adalbert Geral","EDS 124BR - Teach Computational Thinking (B)","S120","22","5","80.0%","100.0%","7.70","A (4.00)","A- (3.89)"
"Bintliff, Amy S.V.","EDS 133 - Counsel, Mentor, Advise (P-12) (A)","S120","24","6","100.0%","100.0%","8.17","A (4.00)","A (4.00)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 112 - U.S. Urban Education (A)","SP20","56","35","97.0%","100.0%","5.13","A- (3.85)","A- (3.81)"
"Contreras, Frances E.","EDS 113 - Chicanas/os & Latinos in Edu (A)","SP20","65","17","100.0%","100.0%","5.97","B+ (3.60)","A- (3.97)"
"Clarke, Sherice Nicole","EDS 115 - Cog Development & Education (A)","SP20","54","17","94.1%","94.1%","4.38","A- (3.88)","A- (3.89)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (A)","SP20","52","17","100.0%","88.2%","4.26","A- (3.94)","A- (3.95)"
"Jones, Makeba","EDS 117 - Language, Culture & Education (A)","SP20","74","27","100.0%","100.0%","4.04","A- (3.96)","A (4.00)"
"Dean, Dallawrence Edward","EDS 117 - Language, Culture & Education (B)","SP20","49","18","88.2%","82.4%","4.74","A (4.00)","A- (3.87)"
"Lockton, Marie","EDS 118 - Adolescent Devlp & Education (A)","SP20","69","31","100.0%","100.0%","4.69","A (4.00)","A- (3.90)"
"Simon, Elizabeth A","EDS 124AR - Teach Computation/DigitalWorld (A)","SP20","69","13","92.3%","100.0%","8.33","A- (3.88)","A- (3.87)"
"Eguchi, Emi","EDS 124AR - Teach Computation/DigitalWorld (C)","SP20","86","28","100.0%","96.4%","6.71","A- (3.96)","A- (3.91)"
"Eguchi, Emi","EDS 124AR - Teach Computation/DigitalWorld (D)","SP20","66","19","83.3%","100.0%","8.83","A- (3.93)","A- (3.90)"
"Simon, Elizabeth A","EDS 124BR - Teach Computational Thinking (A)","SP20","121","29","85.7%","96.4%","6.87","A- (3.95)","A- (3.95)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","SP20","57","42","100.0%","100.0%","5.26","A- (3.93)","A- (3.92)"
"Jones, Makeba","EDS 126 - Social Organization/Education (A)","SP20","47","20","94.4%","94.4%","3.34","A- (3.78)","A- (3.92)"
"Fargason, Sharon Gayle","EDS 128B - Intro/Teaching&Learning (Elem) (A)","SP20","32","4","100.0%","100.0%","3.50","A (4.00)","A- (3.94)"
"Heinzman, Erica M.","EDS 129C - Intro/Teach&Learn (Secondary) (A)","SP20","45","18","100.0%","100.0%","4.28","A- (3.94)","A (4.00)"
"Scharton, Susan Michelle","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","SP20","40","13","91.7%","91.7%","6.65","A- (3.92)","A- (3.87)"
"Bintliff, Amy S.V.","EDS 133 - Counsel, Mentor, Advise (P-12) (A)","SP20","30","13","100.0%","100.0%","5.27","A- (3.92)","A- (3.95)"
"Chung, Luz Marina","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","SP20","20","8","100.0%","100.0%","5.50","A (4.00)","A- (3.93)"
"Mamas, Christoforos","EDS 141 - Action Research in PreK-12 Edu (A)","SP20","16","6","100.0%","100.0%","5.70","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","SP20","50","23","82.6%","86.4%","3.89","A- (3.80)","A- (3.89)"
"Bussey, Thomas J","EDS 31 - Introductn to Teaching Science (A)","SP20","10","4","100.0%","100.0%","2.50","B (3.25)","N/A"
"Eguchi, Emi","EDS 87 - Freshman Seminar (A)","SP20","11","6","100.0%","100.0%","4.50","N/A","N/A"
"Cohen, Shana R","EDS 111 - Child Family Community (A)","WI20","38","19","100.0%","94.4%","3.83","A- (3.94)","A- (3.94)"
"Chapman, Thandeka K","EDS 112 - U.S. Urban Education (A)","WI20","51","17","93.8%","100.0%","4.25","B+ (3.69)","A- (3.84)"
"Eguchi, Emi","EDS 114 - Cogn Develp&Intractv Compt Env (A)","WI20","27","10","100.0%","100.0%","3.50","A (4.00)","A- (3.85)"
"Eguchi, Emi","EDS 114 - Cogn Develp&Intractv Compt Env (B)","WI20","31","13","76.9%","61.5%","4.04","B+ (3.69)","A- (3.80)"
"Lockton, Marie","EDS 115 - Cog Development & Education (A)","WI20","53","16","100.0%","100.0%","4.93","B+ (3.64)","B+ (3.58)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (A)","WI20","40","22","100.0%","100.0%","2.50","A- (3.95)","A- (3.95)"
"Jones, Makeba","EDS 117 - Language, Culture & Education (A)","WI20","79","36","100.0%","100.0%","3.81","A- (3.91)","A- (3.95)"
"Munoz Sanchez, Alicia","EDS 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI20","20","9","100.0%","77.8%","3.75","B+ (3.50)","B (3.08)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","WI20","56","50","98.0%","98.0%","3.54","A- (3.72)","B+ (3.69)"
"Jones, Makeba","EDS 126 - Social Organization/Education (A)","WI20","66","21","90.5%","95.2%","3.55","B+ (3.67)","A- (3.72)"
"Pappas, Elizabeth","EDS 128A - Intro/Teaching&Learning (Elem) (A)","WI20","35","13","91.7%","100.0%","3.00","B+ (3.67)","B+ (3.65)"
"Black, Alison Michelle","EDS 129B - Intro/Teach&Learn (Secondary) (A)","WI20","45","17","86.7%","66.7%","3.38","A (4.00)","A- (3.93)"
"Bintliff, Amy S.V.","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","WI20","39","19","100.0%","100.0%","4.06","A- (3.79)","A- (3.91)"
"Drake, Kristy Nicole","EDS 135 - Newcomer Communities in SD (A)","WI20","18","17","100.0%","100.0%","6.38","A- (3.93)","N/A"
"Chung, Luz Marina","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","WI20","31","20","90.0%","100.0%","5.80","A- (3.71)","B+ (3.67)"
"Holtzman, Caren Lynn","EDS 137 - Intro/Discipl/Specific Teachng (A)","WI20","11","9","100.0%","100.0%","3.39","A- (3.78)","N/A"
"Chung, Luz Marina","EDS 140 - Intro Action Rsrch P-12 Edu (A)","WI20","17","5","100.0%","100.0%","4.50","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 23 - Higher Education Second Year (A)","WI20","60","27","80.0%","88.0%","0.65","A (4.00)","A- (3.85)"
"Dean, Dallawrence Edward","EDS 23 - Higher Education Second Year (C)","WI20","56","27","88.5%","96.2%","0.73","A- (3.96)","A- (3.99)"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","WI20","58","27","92.0%","88.0%","3.50","A- (3.88)","A- (3.89)"
"Stevens, Laura Jeanne","EDS 30 - Introduction to Teaching Math (A)","WI20","9","5","100.0%","100.0%","1.00","A (4.00)","N/A"
"Heinzman, Erica M.","EDS 39 - Explore Secondary STEM Ed (A)","WI20","20","16","100.0%","100.0%","2.88","B+ (3.69)","A- (3.95)"
"Wishard Guerra, Alison G.","EDS 110R - Early Learning Environments (A)","FA19","16","7","100.0%","100.0%","6.83","A- (3.83)","N/A"
"Eguchi, Emi","EDS 114 - Cogn Develp&Intractv Compt Env (A)","FA19","27","12","100.0%","100.0%","3.41","A (4.00)","A- (3.74)"
"Jones, Gabrielle Anastasia","EDS 115 - Cog Development & Education (A)","FA19","58","29","92.9%","96.4%","3.07","A- (3.86)","B+ (3.48)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (A)","FA19","53","28","96.4%","92.9%","2.50","A- (3.96)","A- (3.97)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 117 - Language, Culture & Education (A)","FA19","70","65","93.7%","98.4%","3.69","A- (3.72)","A- (3.83)"
"Chung, Luz Marina","EDS 117 - Language, Culture & Education (B)","FA19","64","27","95.8%","100.0%","5.50","A- (3.96)","A- (3.93)"
"Jones, Makeba","EDS 120 - Intro. to Design-Based Rsrch (A)","FA19","11","6","100.0%","100.0%","2.50","A (4.00)","N/A"
"Simon, Elizabeth A","EDS 124BR - Teach Computational Thinking (A)","FA19","159","42","89.7%","97.4%","7.47","B+ (3.67)","A- (3.72)"
"Allen, Bobbie M","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","FA19","59","51","96.0%","96.0%","3.83","A- (3.84)","A- (3.86)"
"Davis, Daniel Brent","EDS 126 - Social Organization/Education (A)","FA19","35","16","100.0%","100.0%","5.25","A- (3.87)","A- (3.84)"
"Millstone, Rachel Diana","EDS 129A - Intro/Teach&Learn (Secondary) (A)","FA19","42","40","100.0%","100.0%","3.95","A- (3.97)","A- (3.94)"
"Holtzman, Caren Lynn","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","FA19","40","33","97.0%","96.9%","6.62","A- (3.75)","A- (3.87)"
"Cohen, Shana R","EDS 131 - Early Child Dev & Education (A)","FA19","25","10","88.9%","88.9%","4.50","A- (3.89)","A- (3.83)"
"Bintliff, Amy S.V.","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","FA19","37","30","100.0%","100.0%","5.19","A- (3.79)","A- (3.81)"
"Hofstetter, Carolyn","EDS 150 - CASP Transfer Intro Course (A)","FA19","18","7","100.0%","100.0%","2.17","N/A","N/A"
"Hofstetter, Carolyn","EDS 150 - CASP Transfer Intro Course (B)","FA19","20","9","77.8%","100.0%","1.61","A (4.00)","N/A"
"Hofstetter, Carolyn","EDS 150 - CASP Transfer Intro Course (C)","FA19","18","9","88.9%","100.0%","2.06","A (4.00)","N/A"
"Hofstetter, Carolyn","EDS 150 - CASP Transfer Intro Course (D)","FA19","13","4","100.0%","100.0%","1.17","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (E)","FA19","20","12","90.0%","100.0%","4.10","B+ (3.67)","N/A"
"Hofstetter, Carolyn","EDS 150 - CASP Transfer Intro Course (F)","FA19","25","9","100.0%","100.0%","1.75","B+ (3.50)","N/A"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","FA19","91","48","93.2%","92.9%","4.50","A- (3.92)","A- (3.74)"
"Heinzman, Erica M.","EDS 39 - Explore Secondary STEM Ed (A)","FA19","16","16","93.8%","100.0%","4.00","A- (3.87)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (0)","FA19","39","17","100.0%","100.0%","1.50","A (4.00)","N/A"
"Hofstetter, Carolyn","EDS 50 - CASP Frosh Intro Course (0)","FA19","120","60","94.3%","98.1%","1.90","A- (3.92)","N/A"
"Wishard Guerra, Alison G.","EDS 115 - Cog Development & Education (A)","S319","22","6","66.7%","66.7%","5.83","A (4.00)","A- (3.95)"
"Black, Alison Michelle","EDS 117 - Language, Culture & Education (A)","S319","39","30","96.7%","100.0%","5.37","A- (3.97)","A- (3.94)"
"Forbes, Cheryl A","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","S319","32","3","100.0%","100.0%","3.50","A (4.00)","A- (3.92)"
"Holtzman, Caren Lynn","EDS 128B - Intro/Teaching&Learning (Elem) (A)","S319","24","7","100.0%","100.0%","5.50","A (4.00)","A (4.00)"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","S219","144","72","96.8%","100.0%","4.65","B+ (3.69)","B+ (3.51)"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (B)","S219","145","95","94.3%","95.4%","3.74","A- (3.73)","A- (3.75)"
"Cohen, Shana R","EDS 110R - Early Learning Environments (A)","SP19","20","5","100.0%","100.0%","4.50","B+ (3.60)","B (3.06)"
"Cohen, Shana R","EDS 111 - Child Family Community (A)","SP19","42","19","89.5%","88.9%","4.39","A- (3.83)","B+ (3.68)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 112 - U.S. Urban Education (A)","SP19","49","40","95.0%","97.5%","4.55","A- (3.84)","A- (3.70)"
"Contreras, Frances E.","EDS 113 - Chicanas/os & Latinos in Edu (A)","SP19","53","17","88.2%","76.5%","4.15","A- (3.75)","A- (3.82)"
"Lockton, Marie","EDS 115 - Cog Development & Education (A)","SP19","49","11","100.0%","100.0%","2.70","A- (3.90)","A- (3.74)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (A)","SP19","68","28","100.0%","100.0%","2.93","A (4.00)","A- (3.99)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (B)","SP19","40","11","100.0%","100.0%","2.50","A (4.00)","A- (3.99)"
"Jones, Makeba","EDS 117 - Language, Culture & Education (A)","SP19","70","25","95.8%","100.0%","3.30","A- (3.96)","A- (3.82)"
"Dean, Dallawrence Edward","EDS 117 - Language, Culture & Education (B)","SP19","32","15","93.3%","92.9%","5.70","A- (3.75)","B+ (3.64)"
"Simon Salazar, Harry Love","EDS 118 - Adolescent Devlp & Education (A)","SP19","29","14","91.7%","81.8%","4.17","B+ (3.45)","B+ (3.68)"
"Simon, Elizabeth A","EDS 124AR - Teach Computation/DigitalWorld (A)","SP19","125","27","100.0%","100.0%","7.86","B+ (3.55)","B+ (3.54)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","SP19","59","56","98.2%","98.2%","3.43","A- (3.85)","A- (3.92)"
"Jones, Makeba","EDS 126 - Social Organization/Education (A)","SP19","35","11","90.9%","90.9%","3.59","B+ (3.44)","B+ (3.55)"
"Pappas, Elizabeth","EDS 128B - Intro/Teaching&Learning (Elem) (A)","SP19","23","6","100.0%","100.0%","2.50","A (4.00)","A- (3.74)"
"Heinzman, Erica M.","EDS 129C - Intro/Teach&Learn (Secondary) (A)","SP19","61","55","98.1%","98.1%","4.24","A- (3.98)","A- (3.96)"
"Scharton, Susan Michelle","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","SP19","52","30","92.6%","96.3%","4.43","A- (3.85)","A- (3.72)"
"Drake, Kristy Nicole","EDS 135 - Newcomer Communities in SD (A)","SP19","10","10","100.0%","100.0%","4.10","B+ (3.60)","N/A"
"Chung, Luz Marina","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","SP19","42","21","95.2%","95.0%","6.40","A- (3.86)","A- (3.79)"
"Mamas, Christoforos","EDS 141 - Action Research in PreK-12 Edu (A)","SP19","9","4","100.0%","100.0%","7.50","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","SP19","52","23","100.0%","100.0%","2.79","A- (3.80)","B+ (3.67)"
"Stevens, Laura Jeanne","EDS 30 - Introduction to Teaching Math (A)","SP19","10","5","100.0%","100.0%","0.50","A (4.00)","N/A"
"Bussey, Thomas J","EDS 31 - Introductn to Teaching Science (A)","SP19","7","5","100.0%","100.0%","3.30","A- (3.80)","N/A"
"Chapman, Thandeka K","EDS 112 - U.S. Urban Education (A)","WI19","57","21","94.7%","94.7%","2.29","A- (3.88)","A- (3.79)"
"Mamas, Christoforos","EDS 115 - Cog Development & Education (A)","WI19","53","23","95.2%","90.5%","2.68","A- (3.95)","A- (3.82)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (A)","WI19","31","16","100.0%","100.0%","1.88","A- (3.79)","A- (3.99)"
"Jones, Makeba","EDS 117 - Language, Culture & Education (A)","WI19","70","25","95.5%","95.2%","4.86","A (4.00)","A- (3.88)"
"Munoz Sanchez, Alicia","EDS 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI19","15","7","100.0%","100.0%","4.79","B+ (3.57)","N/A"
"Simon, Elizabeth A","EDS 124AR - Teach Computation/DigitalWorld (A)","WI19","197","63","94.2%","94.2%","7.73","A- (3.86)","B+ (3.63)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","WI19","55","51","100.0%","100.0%","3.52","A- (3.88)","A- (3.83)"
"Jones, Makeba","EDS 126 - Social Organization/Education (A)","WI19","48","17","93.8%","93.8%","3.13","A- (3.93)","A- (3.89)"
"Pappas, Elizabeth","EDS 128A - Intro/Teaching&Learning (Elem) (A)","WI19","25","18","100.0%","100.0%","4.50","A- (3.94)","A- (3.91)"
"Black, Alison Michelle","EDS 129B - Intro/Teach&Learn (Secondary) (A)","WI19","63","24","90.0%","90.0%","5.26","A- (3.85)","A- (3.73)"
"Holtzman, Caren Lynn","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","WI19","52","43","100.0%","100.0%","5.33","A- (3.89)","B+ (3.65)"
"Chung, Luz Marina","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","WI19","38","21","95.0%","95.0%","5.50","A- (3.88)","A- (3.83)"
"Whiteside, Linda Sue","EDS 137 - Intro/Discipl/Specific Teachng (A)","WI19","18","6","100.0%","100.0%","3.30","A (4.00)","N/A"
"Holtzman, Caren Lynn","EDS 137 - Intro/Discipl/Specific Teachng (B)","WI19","25","22","100.0%","100.0%","6.12","A- (3.71)","A- (3.84)"
"Chung, Luz Marina","EDS 140 - Intro Action Rsrch P-12 Edu (A)","WI19","13","5","100.0%","100.0%","3.70","A- (3.80)","N/A"
"Dean, Dallawrence Edward","EDS 23 - Higher Education Second Year (A)","WI19","54","23","94.7%","94.4%","1.03","A (4.00)","A- (3.99)"
"Dean, Dallawrence Edward","EDS 23 - Higher Education Second Year (B)","WI19","32","15","100.0%","100.0%","1.03","A- (3.86)","A- (3.99)"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","WI19","43","23","95.7%","100.0%","3.20","A- (3.70)","A- (3.72)"
"Heinzman, Erica M.","EDS 39 - Explore Secondary STEM Ed (A)","WI19","20","20","94.4%","100.0%","3.00","A- (3.70)","A- (3.85)"
"Dean, Dallawrence Edward","EDS 116 - Psych/Teach&Struc/Information (A)","FA18","24","8","100.0%","87.5%","2.50","A (4.00)","N/A"
"Gallagher-Geurtsen, Tricia Meghan","EDS 117 - Language, Culture & Education (A)","FA18","67","57","98.2%","100.0%","3.68","A- (3.80)","A- (3.86)"
"Chung, Luz Marina","EDS 117 - Language, Culture & Education (B)","FA18","83","33","90.3%","100.0%","5.92","A- (3.76)","B+ (3.65)"
"Rodriguez, Victoria Calip","EDS 118 - Adolescent Devlp & Education (A)","FA18","55","38","94.7%","91.9%","4.29","B+ (3.68)","A- (3.83)"
"Jones, Makeba","EDS 120 - Intro. to Design-Based Rsrch (A)","FA18","7","6","100.0%","100.0%","4.50","A (4.00)","N/A"
"Simon, Elizabeth A","EDS 124BR - Teach Computational Thinking (A)","FA18","101","43","90.0%","95.0%","8.21","A- (3.76)","B+ (3.70)"
"Allen, Bobbie M","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","FA18","55","48","97.9%","97.9%","4.96","A- (3.98)","A (4.00)"
"Binder, Amy","EDS 126 - Social Organization/Education (A)","FA18","7","4","100.0%","100.0%","6.00","B (3.00)","N/A"
"Millstone, Rachel Diana","EDS 129A - Intro/Teach&Learn (Secondary) (A)","FA18","48","44","100.0%","100.0%","6.05","A- (3.86)","A- (3.81)"
"Holtzman, Caren Lynn","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","FA18","56","32","93.3%","100.0%","5.34","A- (3.84)","B+ (3.65)"
"Wishard Guerra, Alison G.","EDS 131 - Early Child Dev & Education (A)","FA18","43","19","78.9%","94.7%","8.61","A- (3.81)","B+ (3.69)"
"Drake, Kristy Nicole","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","FA18","53","48","89.6%","95.8%","5.82","A- (3.79)","B+ (3.69)"
"Hofstetter, Carolyn","EDS 150 - CASP Transfer Intro Course (A)","FA18","19","13","91.7%","100.0%","3.00","A- (3.80)","N/A"
"Van Ness, Karen Clark","EDS 150 - CASP Transfer Intro Course (B)","FA18","17","9","87.5%","100.0%","2.50","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 150 - CASP Transfer Intro Course (C)","FA18","26","13","92.3%","100.0%","2.65","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","FA18","95","47","93.5%","91.1%","3.93","B+ (3.54)","B (3.10)"
"Heinzman, Erica M.","EDS 39 - Prac/Sci&MathTeching/Learning (A)","FA18","19","19","94.7%","100.0%","2.61","A- (3.89)","N/A"
"Hofstetter, Carolyn","EDS 50 - CASP Frosh Intro Course (A)","FA18","22","12","90.9%","100.0%","2.86","A (4.00)","N/A"
"Hofstetter, Carolyn","EDS 50 - CASP Frosh Intro Course (B)","FA18","27","19","88.9%","94.1%","1.94","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (C)","FA18","12","6","100.0%","100.0%","1.17","A (4.00)","N/A"
"Hofstetter, Carolyn","EDS 50 - CASP Frosh Intro Course (D)","FA18","30","18","92.9%","92.3%","1.57","A- (3.86)","N/A"
"Hofstetter, Carolyn","EDS 50 - CASP Frosh Intro Course (E)","FA18","19","9","88.9%","100.0%","1.61","A (4.00)","N/A"
