"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Borgo, David Garcia","MUS 143   - Department Seminar             (A)","WI11","68","31","83.3%","93.3%","0.70","A (4.00)","N/A"
"Jung, Eun-Young","MUS 15   - Popular Music                  (A)","WI11","384","329","91.5%","90.2%","3.12","B+ (3.69)","B (3.30)"
"Narucki, Susan M","MUS 15   - Popular Music                  (B)","WI11","97","60","88.3%","95.0%","2.47","A- (3.71)","B+ (3.47)"
"Davis, Anthony Curtis","MUS 150   - Jazz & Music/African Diaspora  (A)","WI11","22","7","85.7%","85.7%","1.93","A- (3.80)","A- (3.78)"
"Puckette, Miller S.","MUS 171   - Computer Music I               (A)","WI11","55","14","100.0%","85.7%","5.36","B+ (3.57)","B+ (3.59)"
"Erbe, Tom","MUS 174B  - Audio&MIDI StudioTechniques II (A)","WI11","33","8","100.0%","100.0%","6.75","A (4.00)","A- (3.87)"
"Turney, Kimberly A","MUS 1B  - Fundamentals of Music B        (A)","WI11","37","15","100.0%","93.3%","3.57","A- (3.71)","B+ (3.63)"
"Dresser, Mark Stuart","MUS 2B  - Basic Musicianship             (A)","WI11","19","8","87.5%","62.5%","6.25","B+ (3.33)","N/A"
"Dresser, Mark Stuart","MUS 2B  - Basic Musicianship             (B)","WI11","22","14","92.9%","50.0%","6.64","B+ (3.54)","B+ (3.40)"
"Nguyen, Brendan D","MUS 2BK - Basic Keyboard                 (A)","WI11","14","9","88.9%","77.8%","3.75","B+ (3.67)","N/A"
"Nguyen, Brendan D","MUS 2BK - Basic Keyboard                 (B)","WI11","11","6","83.3%","83.3%","4.83","A- (3.83)","N/A"
"Nguyen, Brendan D","MUS 2BK - Basic Keyboard                 (D)","WI11","9","4","75.0%","75.0%","3.50","A- (3.75)","N/A"
"Hackbarth, Benjamin S.","MUS 33B  - Introduction to Composition II (A)","WI11","6","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Steiger, Rand","MUS 87   - Freshman Seminar               (A)","WI11","15","10","100.0%","90.0%","0.50","A (4.00)","N/A"
"Schick, Steven","MUS 87   - Freshman Seminar               (B)","WI11","15","10","100.0%","100.0%","0.50","N/A","N/A"
"Schick, Steven","MUS 9   - Symphony                       (A)","WI11","148","82","97.6%","97.6%","1.96","A- (3.93)","A- (3.91)"
"Ohnishi, Takae","MUS 95B  - Instrument Choir               (B)","WI11","13","7","100.0%","100.0%","3.50","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95C  - Concert Choir                  (A)","WI11","55","22","100.0%","100.0%","0.98","A (4.00)","A- (3.98)"
"Chase, David Allen","MUS 95D  - Symphonic Chorus               (A)","WI11","9","6","100.0%","100.0%","2.17","A (4.00)","N/A"
"Medine, David E","MUS 95E  - Chamber Orchestra              (A)","WI11","24","12","83.3%","83.3%","2.17","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (A)","WI11","167","81","97.5%","100.0%","1.13","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (B)","WI11","78","36","100.0%","100.0%","1.62","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles         (A)","WI11","23","9","100.0%","100.0%","3.39","A (4.00)","A (4.00)"
"Larson, Philip Clarion","MUS 95K  - Chamber Singers                (A)","WI11","10","5","100.0%","100.0%","4.10","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L  - Wind Ensemble                  (A)","WI11","47","30","100.0%","100.0%","2.03","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W  - World Music Ensembles          (A)","WI11","81","30","100.0%","100.0%","1.53","A- (3.96)","A- (3.97)"
"Burr, Anthony I","MUS 101A  - Music Theory and Practice I    (A)","FA10","31","18","83.3%","83.3%","4.39","B (3.06)","B- (2.99)"
"Fonville, John Winston","MUS 102A  - Music Theory and Practice IV   (A)","FA10","21","13","76.9%","76.9%","3.88","A- (3.85)","A- (3.77)"
"Ung, Chinary","MUS 103A  - Seminar in Composition I       (A)","FA10","14","6","100.0%","100.0%","4.17","A- (3.83)","N/A"
"Zelickman, Robert A","MUS 11 - Folk Music                     (A)","FA10","194","122","88.5%","95.9%","2.80","B+ (3.66)","B+ (3.59)"
"Fried, William N","MUS 114 - Music of The 20th Century      (A)","FA10","117","37","62.2%","67.6%","3.96","B+ (3.54)","B (3.19)"
"Jung, Eun-Young","MUS 116 - Popular Music Studies Seminar  (A)","FA10","22","18","100.0%","100.0%","4.83","A- (3.81)","B+ (3.38)"
"Piper, Jonathan Nicholas","MUS 120A  - Hist Mus in Westrn Culture I   (A)","FA10","40","21","78.9%","85.0%","5.26","B- (2.95)","B- (2.88)"
"Kaiser, Jeffrey G","MUS 126 - Blues: An Oral Tradition       (A)","FA10","194","98","91.7%","93.8%","3.56","B+ (3.62)","B+ (3.52)"
"Negyesy, Janos","MUS 130 - Chamber Music Performance      (A)","FA10","41","22","100.0%","100.0%","3.59","A (4.00)","A (4.00)"
"Kenyatta, Kamau","MUS 137A  - Jazz Theory and Improvisation  (A)","FA10","15","7","100.0%","100.0%","3.36","B+ (3.67)","N/A"
"Curtis, Charles Rector","MUS 143 - Department Seminar             (A)","FA10","75","46","78.3%","93.5%","0.67","A (4.00)","N/A"
"Burr, Anthony I","MUS 15 - Popular Music                  (A)","FA10","362","153","84.3%","86.2%","3.12","B+ (3.56)","B+ (3.30)"
"Wightman, David Andrew","MUS 15 - Popular Music                  (B)","FA10","58","24","82.6%","86.4%","3.89","B+ (3.61)","B (3.25)"
"Williams, James G","MUS 154 - Black Music&Texts:Comm&Cult Ex (A)","FA10","40","19","63.2%","50.0%","4.08","N/A","B (3.13)"
"Dubnov, Shlomo","MUS 170 - Musical Acoustics              (A)","FA10","96","66","62.5%","37.5%","4.59","B+ (3.37)","B (3.19)"
"Erbe, Tom","MUS 174A  - Audio&MIDI StudioTechniques I  (A)","FA10","33","11","100.0%","100.0%","5.41","B+ (3.50)","A- (3.78)"
"Erbe, Tom","MUS 176 - Music Technology Seminar       (A)","FA10","9","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Rosenberg, Jason C.","MUS 1A  - Fundamentals of Music A        (A)","FA10","148","71","84.3%","84.3%","3.68","B+ (3.70)","B+ (3.43)"
"Larson, Philip Clarion","MUS 2A  - Basic Musicianship             (A)","FA10","19","10","90.0%","100.0%","3.70","B+ (3.67)","N/A"
"Larson, Philip Clarion","MUS 2A  - Basic Musicianship             (B)","FA10","28","19","100.0%","100.0%","4.71","A- (3.84)","A- (3.82)"
"Nguyen, Brendan D","MUS 2AK - Basic Keyboard                 (A)","FA10","16","13","100.0%","92.3%","5.42","B+ (3.54)","N/A"
"Nguyen, Brendan D","MUS 2AK - Basic Keyboard                 (C)","FA10","11","5","100.0%","80.0%","4.10","B+ (3.40)","N/A"
"Liang, Lei","MUS 33A  - Introduction to Composition I  (A)","FA10","9","8","100.0%","100.0%","7.75","A (4.00)","N/A"
"Bulut, Zeynep","MUS 4 - Introduction to Western Music  (A)","FA10","276","136","68.7%","61.7%","3.88","B+ (3.54)","B (3.15)"
"Kenyatta, Kamau","MUS 8 - American Music                 (A)","FA10","208","101","96.0%","98.0%","2.80","A- (3.83)","A- (3.76)"
"Steiger, Rand","MUS 87 - Freshman Seminar               (A)","FA10","16","11","90.9%","100.0%","0.68","A (4.00)","N/A"
"Jung, Eun-Young","MUS 87 - Freshman Seminar               (B)","FA10","9","9","100.0%","100.0%","0.72","A (4.00)","N/A"
"Schick, Steven","MUS 87 - Freshman Seminar               (C)","FA10","22","16","100.0%","100.0%","0.50","A (4.00)","N/A"
"Guy, Nancy","MUS 87 - Freshman Seminar               (D)","FA10","13","7","71.4%","85.7%","1.07","A (4.00)","N/A"
"Jung, Eun-Young","MUS 87 - Freshman Seminar               (E)","FA10","17","12","100.0%","100.0%","0.83","A (4.00)","N/A"
"Ohnishi, Takae","MUS 95B  - Instrument Choir               (A)","FA10","5","5","100.0%","100.0%","3.70","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95C  - Concert Choir                  (A)","FA10","67","28","96.4%","100.0%","1.50","A- (3.93)","A- (4.00)"
"Chase, David Allen","MUS 95D  - Symphonic Chorus               (A)","FA10","17","15","100.0%","100.0%","2.37","A (4.00)","N/A"
"Medine, David E","MUS 95E  - Chamber Orchestra              (A)","FA10","29","15","93.3%","93.3%","3.43","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (A)","FA10","167","93","96.7%","100.0%","1.12","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (B)","FA10","75","38","100.0%","100.0%","0.97","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles         (A)","FA10","19","10","100.0%","100.0%","4.90","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95K  - Chamber Singers                (A)","FA10","19","11","100.0%","100.0%","2.32","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L  - Wind Ensemble                  (A)","FA10","45","26","100.0%","100.0%","2.58","A- (3.94)","A (4.00)"
"Seshadri, Kartik","MUS 95W  - World Music Ensembles          (A)","FA10","93","30","89.7%","82.8%","1.30","A- (3.91)","A- (3.98)"
"Bulut, Zeynep","MUS 107 - Critical Studies Seminar       (A)","SU10","8","4","75.0%","100.0%","9.50","A- (3.75)","N/A"
"Jung, Eun-Young","MUS 111 - Topics/World Music Traditions  (A)","SU10","33","27","100.0%","100.0%","5.42","A- (3.85)","N/A"
"Fried, William N","MUS 113 - Topic/Classic&Romantc & Modern (A)","SU10","19","8","100.0%","87.5%","5.75","A- (3.83)","N/A"
"McAllister, Colin L","MUS 114 - Music of The 20th Century      (A)","SU10","33","13","69.2%","100.0%","2.83","A (4.00)","N/A"
"DeHart, Justin W","MUS 13AS - World Music/Asia and Oceania   (A)","SU10","30","8","87.5%","100.0%","6.00","B+ (3.57)","N/A"
"Wightman, David Andrew","MUS 14 - Contemporary Music             (A)","SU10","18","11","90.9%","81.8%","4.86","A (4.00)","N/A"
"Wilmoth, Charles W.","MUS 14 - Contemporary Music             (A)","SU10","21","3","100.0%","100.0%","5.83","B+ (3.67)","N/A"
"DeHart, Justin W","MUS 15 - Popular Music                  (A)","SU10","29","13","100.0%","100.0%","3.88","A- (3.73)","N/A"
"Jung, Eun-Young","MUS 15 - Popular Music                  (A)","SU10","33","26","96.2%","100.0%","3.42","A- (3.74)","N/A"
"Piper, Jonathan Nicholas","MUS 15 - Popular Music                  (B)","SU10","25","14","100.0%","100.0%","4.07","B+ (3.64)","N/A"
"Snow, Richard S.","MUS 15 - Popular Music                  (C)","SU10","20","11","100.0%","100.0%","5.59","A (4.00)","N/A"
"Williams, James G","MUS 15 - Popular Music                  (C)","SU10","18","5","20.0%","20.0%","5.30","C+ (2.67)","N/A"
"McAllister, Colin L","MUS 15 - Popular Music                  (D)","SU10","30","12","100.0%","100.0%","3.83","A- (3.70)","N/A"
"Ponti, Carla","MUS 8 - American Music                 (A)","SU10","35","13","84.6%","92.3%","3.73","A (4.00)","N/A"
"Wilmoth, Charles W.","MUS 8 - American Music                 (A)","SU10","29","7","85.7%","100.0%","4.21","B+ (3.40)","N/A"
"Dubnov, Shlomo","MUS 80 - Special Topics in Music        (A)","SU10","13","7","83.3%","83.3%","3.17","B+ (3.60)","N/A"
"Leslie, Grace A","MUS 80 - Special Topics in Music        (A)","SU10","5","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Burr, Anthony I","MUS 101C  - Music Theory and Practice III  (A)","SP10","21","11","63.6%","63.6%","4.68","B+ (3.33)","B (3.02)"
"Liang, Lei","MUS 102C  - Music Theory and Practice VI   (A)","SP10","23","9","88.9%","87.5%","5.39","A- (3.78)","A- (3.86)"
"Liang, Lei","MUS 103C  - Seminar in Composition III     (A)","SP10","6","5","100.0%","100.0%","12.50","A- (3.80)","N/A"
"Zelickman, Robert A","MUS 11 - Folk Music                     (A)","SP10","139","57","93.0%","96.5%","2.08","A- (3.83)","A- (3.74)"
"Guy, Nancy","MUS 110 - Intro/Ethnomusicology Seminar  (A)","SP10","16","5","100.0%","80.0%","7.70","A- (3.80)","N/A"
"Seshadri, Anne Lineback","MUS 111 - Topics/World Music Traditions  (A)","SP10","46","20","65.0%","60.0%","3.61","B+ (3.59)","B (3.16)"
"Rosenberger, Katharina","MUS 120C  - Hist Mus in Westrn Culture III (A)","SP10","41","22","86.4%","81.8%","4.05","B+ (3.32)","B (3.11)"
"Davis, Anthony Curtis","MUS 127B  - Jazz Since 1946:Freedom & Form (A)","SP10","152","55","61.1%","42.6%","3.65","B+ (3.42)","B+ (3.39)"
"Ung, Chinary","MUS 129 - Orchestration                  (A)","SP10","8","4","100.0%","100.0%","3.00","A (4.00)","N/A"
"Negyesy, Janos","MUS 130 - Chamber Music Performance      (A)","SP10","43","23","100.0%","100.0%","3.98","A (4.00)","A (4.00)"
"Kenyatta, Kamau","MUS 137C  - Jazz Theory and Improvisation  (A)","SP10","22","7","100.0%","100.0%","3.36","A (4.00)","A- (3.91)"
"DeHart, Justin W","MUS 13AF - World Music/Africa             (A)","SP10","198","91","74.2%","84.3%","3.07","B+ (3.57)","B+ (3.51)"
"Fried, William N","MUS 14 - Contemporary Music             (A)","SP10","115","45","77.3%","86.7%","3.52","B+ (3.36)","B+ (3.35)"
"Steiger, Rand","MUS 143 - Department Seminar             (A)","SP10","83","37","75.7%","86.5%","0.55","A (4.00)","N/A"
"Jung, Eun-Young","MUS 15 - Popular Music                  (A)","SP10","293","179","92.2%","87.2%","2.61","A- (3.84)","B+ (3.64)"
"Davis, Anthony Curtis","MUS 150 - Jazz & Music/African Diaspora  (A)","SP10","47","16","93.8%","87.5%","3.75","A- (3.94)","A- (3.83)"
"Aquallo, Alan Lechusza","MUS 152 - Hip Hop: Politics of Culture   (A)","SP10","134","51","66.7%","62.7%","4.06","N/A","B+ (3.60)"
"Puckette, Miller S.","MUS 172 - Computer Music II              (A)","SP10","26","7","100.0%","85.7%","3.36","A- (3.71)","A- (3.71)"
"Erbe, Tom","MUS 174C  - Audio&MIDI StudioTechniquesIII (A)","SP10","17","4","100.0%","75.0%","4.50","A (4.00)","N/A"
"Balzano, Gerald J.","MUS 175 - Musical Psychoacoustics        (A)","SP10","21","6","33.3%","16.7%","6.50","B (3.00)","C+ (2.47)"
"Erbe, Tom","MUS 176 - Music Technology Seminar       (A)","SP10","7","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Wilmoth, Charles W.","MUS 1C  - Fundamentals of Music C        (A)","SP10","43","21","95.0%","95.0%","4.30","B+ (3.63)","B (3.06)"
"Tacke, Daniel A","MUS 2C  - Basic Musicianship             (A)","SP10","20","9","88.9%","88.9%","4.94","B+ (3.43)","B (3.08)"
"Tacke, Daniel A","MUS 2C  - Basic Musicianship             (B)","SP10","27","9","88.9%","100.0%","6.50","B+ (3.38)","B (3.08)"
"Nguyen, Brendan D","MUS 2CK - Basic Keyboard                 (A)","SP10","21","9","75.0%","100.0%","2.75","A (4.00)","A (4.00)"
"Nguyen, Brendan D","MUS 2CK - Basic Keyboard                 (B)","SP10","10","3","100.0%","100.0%","2.50","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 2JK - Jazz Keyboard                  (A)","SP10","12","3","66.7%","66.7%","3.17","A (4.00)","N/A"
"Helgeson, Aaron Michael","MUS 33C  - Introdction to Composition III (A)","SP10","13","3","100.0%","100.0%","5.17","A (4.00)","N/A"
"McAllister, Colin L","MUS 4 - Introduction to Western Music  (A)","SP10","243","117","79.3%","95.7%","3.71","B+ (3.44)","B- (2.94)"
"Marzullo, Keith","MUS 87 - Freshman Seminar               (A)","SP10","15","9","100.0%","100.0%","4.06","A (4.00)","N/A"
"Jung, Eun-Young","MUS 87 - Freshman Seminar               (B)","SP10","18","12","91.7%","100.0%","0.67","N/A","N/A"
"Borgo, David Garcia","MUS 87 - Freshman Seminar               (C)","SP10","15","10","80.0%","80.0%","1.10","A (4.00)","N/A"
"Steiger, Rand","MUS 87 - Freshman Seminar               (D)","SP10","19","7","100.0%","85.7%","0.50","N/A","N/A"
"Schick, Steven","MUS 87 - Freshman Seminar               (E)","SP10","18","13","100.0%","100.0%","0.65","A (4.00)","N/A"
"Schick, Steven","MUS 87 - Freshman Seminar               (F)","SP10","9","6","100.0%","100.0%","0.50","A (4.00)","N/A"
"Marzullo, Keith","MUS 87 - Freshman Seminar               (G)","SP10","13","6","100.0%","100.0%","2.50","A (4.00)","N/A"
"Jung, Eun-Young","MUS 87 - Freshman Seminar               (H)","SP10","18","12","91.7%","100.0%","0.83","N/A","N/A"
"McAllister, Colin L","MUS 95B  - Instrument Choir               (A)","SP10","7","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Ohnishi, Takae","MUS 95B  - Instrument Choir               (B)","SP10","13","9","100.0%","100.0%","4.50","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95C  - Concert Choir                  (A)","SP10","79","33","100.0%","100.0%","1.21","A- (3.96)","A- (3.99)"
"Chase, David Allen","MUS 95D  - Symphonic Chorus               (A)","SP10","15","10","100.0%","100.0%","1.70","A (4.00)","N/A"
"Medine, David E","MUS 95E  - Chamber Orchestra              (A)","SP10","21","16","100.0%","100.0%","1.83","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (A)","SP10","280","108","99.1%","100.0%","0.91","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (B)","SP10","145","65","98.4%","98.4%","1.11","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles         (A)","SP10","24","11","90.9%","100.0%","4.32","A (4.00)","A (4.00)"
"Larson, Philip Clarion","MUS 95K  - Chamber Singers                (A)","SP10","23","14","100.0%","100.0%","0.81","A (4.00)","A (4.00)"
"Zelickman, Robert A","MUS 95L  - Wind Ensemble                  (A)","SP10","58","39","100.0%","100.0%","1.47","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W  - World Music Ensembles          (A)","SP10","92","34","100.0%","100.0%","2.26","A- (3.97)","A- (3.95)"
"Snow, Richard S.","MUS 101B  - Music Theory and Practice II   (A)","WI10","36","15","93.3%","86.7%","6.63","B+ (3.50)","B (3.17)"
"Fonville, John Winston","MUS 102B  - Music Theory and Practice V    (A)","WI10","23","7","100.0%","85.7%","2.50","A- (3.86)","A- (3.75)"
"Ung, Chinary","MUS 103B  - Seminar in Composition II      (A)","WI10","7","3","100.0%","100.0%","13.17","A (4.00)","N/A"
"Burr, Anthony I","MUS 114 - Music of The 20th Century      (A)","WI10","94","32","56.3%","59.4%","3.13","B+ (3.48)","B (3.13)"
"Jung, Eun-Young","MUS 116 - Popular Music Studies Seminar  (A)","WI10","20","17","100.0%","94.1%","3.56","A- (3.76)","A- (3.74)"
"Guy, Nancy","MUS 120B  - Hist Mus in Westrn Culture II  (A)","WI10","41","17","87.5%","87.5%","6.88","B+ (3.31)","B- (2.85)"
"Lytle, Cecil William","MUS 127A  - Jazz Roots/Erly Dev(1900-1943) (A)","WI10","183","65","92.3%","86.2%","2.50","A- (3.79)","B+ (3.47)"
"Negyesy, Janos","MUS 130 - Chamber Music Performance      (A)","WI10","39","22","100.0%","100.0%","3.68","A (4.00)","A- (3.97)"
"Curtis, Charles Rector","MUS 133 - Projects/New Music Performance (A)","WI10","34","17","88.2%","100.0%","2.62","A (4.00)","A- (3.98)"
"Kenyatta, Kamau","MUS 137B  - Jazz Theory and Improvisation  (A)","WI10","21","6","100.0%","100.0%","3.50","A (4.00)","A (4.00)"
"Wilmoth, Charles W.","MUS 13AM - World Music/Multicultural Amer (A)","WI10","184","75","90.5%","93.2%","2.55","B+ (3.53)","B+ (3.38)"
"Steiger, Rand","MUS 143 - Department Seminar             (A)","WI10","92","44","88.4%","90.7%","0.59","A (4.00)","N/A"
"DeHart, Justin W","MUS 15 - Popular Music                  (A)","WI10","382","163","99.4%","97.5%","2.44","A- (3.80)","B+ (3.63)"
"Wightman, David Andrew","MUS 15 - Popular Music                  (B)","WI10","204","70","88.2%","61.8%","3.28","B+ (3.50)","B+ (3.33)"
"Erbe, Tom","MUS 171 - Computer Music I               (A)","WI10","46","10","100.0%","100.0%","4.70","B+ (3.50)","B (3.30)"
"Dubnov, Shlomo","MUS 173 - Mixing & Editing               (A)","WI10","23","5","80.0%","60.0%","3.30","B+ (3.67)","B+ (3.48)"
"Erbe, Tom","MUS 174B  - Audio&MIDI StudioTechniques II (A)","WI10","30","9","100.0%","100.0%","8.06","A (4.00)","A- (3.82)"
"Hackbarth, Benjamin S.","MUS 1B  - Fundamentals of Music B        (A)","WI10","60","22","100.0%","100.0%","2.86","A- (3.82)","B+ (3.41)"
"Tacke, Daniel A","MUS 2B  - Basic Musicianship             (A)","WI10","27","22","81.8%","95.5%","4.59","B+ (3.33)","B (3.25)"
"Tacke, Daniel A","MUS 2B  - Basic Musicianship             (B)","WI10","24","11","90.9%","100.0%","5.77","B+ (3.45)","B (3.25)"
"Nguyen, Brendan D","MUS 2BK - Basic Keyboard                 (A)","WI10","12","6","100.0%","100.0%","5.17","A- (3.80)","N/A"
"Nguyen, Brendan D","MUS 2BK - Basic Keyboard                 (B)","WI10","10","5","60.0%","80.0%","2.50","B+ (3.60)","N/A"
"Nguyen, Brendan D","MUS 2BK - Basic Keyboard                 (C)","WI10","10","10","100.0%","100.0%","2.90","A (4.00)","N/A"
"Nguyen, Brendan D","MUS 2BK - Basic Keyboard                 (D)","WI10","10","7","71.4%","100.0%","1.93","A- (3.86)","N/A"
"Deyoe, Nicholas O","MUS 33B  - Introduction to Composition II (A)","WI10","14","8","100.0%","85.7%","4.50","A (4.00)","N/A"
"McAllister, Colin L","MUS 4 - Introduction to Western Music  (A)","WI10","298","143","85.9%","95.7%","3.54","B+ (3.49)","B (3.02)"
"Dresser, Mark Stuart","MUS 5 - Sound in Time                  (A)","WI10","102","48","85.4%","87.5%","2.46","A- (3.77)","B+ (3.51)"
"Kenyatta, Kamau","MUS 8 - American Music                 (A)","WI10","192","67","97.0%","98.5%","1.95","A- (3.90)","A- (3.78)"
"Schick, Steven","MUS 87 - Freshman Seminar               (A)","WI10","15","9","100.0%","100.0%","0.50","A (4.00)","N/A"
"Schick, Steven","MUS 87 - Freshman Seminar               (B)","WI10","18","9","100.0%","100.0%","0.50","A (4.00)","N/A"
"Marzullo, Keith","MUS 87 - Freshman Seminar               (C)","WI10","15","9","100.0%","100.0%","3.25","N/A","N/A"
"Ohnishi, Takae","MUS 95B  - Instrument Choir               (B)","WI10","10","5","100.0%","100.0%","3.30","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95C  - Concert Choir                  (A)","WI10","70","30","100.0%","100.0%","1.30","A (4.00)","A- (3.98)"
"Chase, David Allen","MUS 95D  - Symphonic Chorus               (A)","WI10","15","9","100.0%","100.0%","0.94","A (4.00)","N/A"
"Medine, David E","MUS 95E  - Chamber Orchestra              (A)","WI10","31","18","100.0%","100.0%","2.26","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (A)","WI10","230","103","100.0%","100.0%","0.93","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G  - Gospel Choir                   (B)","WI10","113","45","100.0%","100.0%","1.21","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles         (A)","WI10","16","5","100.0%","100.0%","4.90","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95K  - Chamber Singers                (A)","WI10","17","9","100.0%","100.0%","1.61","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L  - Wind Ensemble                  (A)","WI10","46","29","100.0%","100.0%","1.40","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W  - World Music Ensembles          (A)","WI10","79","21","100.0%","100.0%","1.93","A (4.00)","A- (3.99)"
"Snow, Richard S.","MUS 101A  - Music Theory and Practice I    (A)","FA09","36","33","87.9%","93.9%","6.31","B+ (3.42)","B (3.27)"
"Rosenberger, Katharina","MUS 103A  - Seminar in Composition I       (A)","FA09","6","5","100.0%","80.0%","9.30","A (4.00)","N/A"
"Ung, Chinary","MUS 111 - Topics/World Music Traditions  (A)","FA09","67","46","82.6%","71.7%","2.63","A- (3.74)","A- (3.82)"
"Stevens, Jane","MUS 112 - Topic/European Mus before 1750 (A)","FA09","36","24","62.5%","79.2%","3.33","B (3.20)","B (3.18)"
"Stevens, Jane","MUS 120A  - Hist Mus in Westrn Culture I   (A)","FA09","42","27","48.1%","26.9%","5.27","B+ (3.50)","B- (2.92)"
"Borgo, David Garcia","MUS 126 - Blues: An Oral Tradition       (A)","FA09","175","102","97.1%","94.1%","3.05","B+ (3.60)","B+ (3.54)"
"Negyesy, Janos","MUS 130 - Chamber Music Performance      (A)","FA09","41","35","100.0%","100.0%","3.21","A (4.00)","A (4.00)"
"Borgo, David Garcia","MUS 131 - Advd Improvisation Performance (A)","FA09","9","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 137A  - Jazz Theory and Improvisation  (A)","FA09","27","21","100.0%","100.0%","3.83","B+ (3.67)","A- (3.86)"
"Jung, Eun-Young","MUS 13AS - World Music/Asia and Oceania   (A)","FA09","183","117","90.6%","90.6%","2.76","A- (3.75)","B+ (3.44)"
"Curtis, Charles Rector","MUS 143 - Department Seminar             (A)","FA09","94","65","90.5%","96.8%","1.81","A (4.00)","N/A"
"DeHart, Justin W","MUS 15 - Popular Music                  (A)","FA09","380","314","98.7%","97.1%","2.09","A- (3.79)","B+ (3.63)"
"Wightman, David Andrew","MUS 15 - Popular Music                  (B)","FA09","82","62","93.4%","91.7%","2.86","B+ (3.58)","B- (2.98)"
"Moore, F Richard","MUS 170 - Musical Acoustics              (A)","FA09","95","39","74.4%","66.7%","4.13","B (3.06)","B (3.03)"
"Erbe, Tom","MUS 174A  - Audio&MIDI StudioTechniques I  (A)","FA09","29","18","100.0%","100.0%","6.17","A- (3.82)","B+ (3.67)"
"Hackbarth, Benjamin S.","MUS 1A  - Fundamentals of Music A        (A)","FA09","151","51","100.0%","100.0%","2.54","A- (3.93)","B+ (3.67)"
"Tacke, Daniel A","MUS 2A  - Basic Musicianship             (A)","FA09","28","18","100.0%","100.0%","3.94","B+ (3.53)","B+ (3.67)"
"Tacke, Daniel A","MUS 2A  - Basic Musicianship             (B)","FA09","27","24","95.8%","100.0%","5.08","B+ (3.48)","B+ (3.67)"
"Nguyen, Brendan D","MUS 2AK - Basic Keyboard                 (A)","FA09","10","9","100.0%","100.0%","3.83","B+ (3.67)","N/A"
"Nguyen, Brendan D","MUS 2AK - Basic Keyboard                 (B)","FA09","12","10","90.0%","90.0%","3.10","B+ (3.44)","N/A"
"Nguyen, Brendan D","MUS 2AK - Basic Keyboard                 (C)","FA09","7","7","100.0%","85.7%","2.79","B (3.25)","N/A"
"Nguyen, Brendan D","MUS 2AK - Basic Keyboard                 (D)","FA09","9","10","90.0%","100.0%","3.70","A (4.00)","N/A"
"Wilmoth, Charles W.","MUS 33A  - Introduction to Composition I  (A)","FA09","12","12","100.0%","100.0%","5.33","A (4.00)","N/A"
"McAllister, Colin L","MUS 4 - Introduction to Western Music  (A)","FA09","246","116","88.4%","99.1%","2.85","B+ (3.51)","B (3.10)"
"Wilson, Adam J","MUS 6 - Electronic Music               (A)","FA09","73","32","80.6%","100.0%","2.94","B (3.21)","B (3.16)"
"Guy, Nancy","MUS 87 - Freshman Seminar               (E)","FA09","11","10","100.0%","100.0%","1.10","A (4.00)","N/A"
"Schick, Steven","MUS 9 - Symphony                       (A)","FA09","146","122","98.4%","98.4%","1.65","A- (3.90)","A- (3.75)"
