"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Thresher, Ann Caroline","PHIL 164 - Technology and Human Values (A)","S220","38","8","100.0%","100.0%","5.25","A- (3.71)","B+ (3.57)"
"Duncan, Emma Ruth","PHIL 173 - Topics in Bioethics (A)","S220","22","7","100.0%","100.0%","4.50","A (4.00)","B+ (3.47)"
"Bazargan-Forward, Saba","PHIL 27 - Ethics And Society (A)","S220","69","28","85.2%","96.3%","5.76","B+ (3.44)","B+ (3.50)"
"Chaplin, Rosalind Kay","PHIL 28 - Ethics And Society II (A)","S220","65","31","86.7%","100.0%","6.17","B+ (3.33)","B (3.26)"
"Stringer, Ryan Matthew","PHIL 28 - Ethics And Society II (B)","S220","74","16","60.0%","100.0%","5.43","B+ (3.60)","B+ (3.48)"
"Speitel, Sebastian Georg Wern","PHIL 10 - Introduction to Logic (A)","S120","55","36","94.3%","94.3%","4.90","B+ (3.30)","B+ (3.37)"
"Finley, Aaron Daniel","PHIL 13 - Intro to Philosophy:  Ethics (A)","S120","36","11","90.9%","90.9%","4.50","A- (3.70)","B+ (3.44)"
"Cohen, Jonathan David","PHIL 136 - Philosophy of Mind (A)","S120","26","4","66.7%","100.0%","10.50","C+ (2.67)","B (3.06)"
"Greely, Nathaniel Atholl","PHIL 145 - Philosophy of Science (A)","S120","32","8","100.0%","100.0%","5.36","B+ (3.40)","B+ (3.36)"
"Tracz, Robert Brian","PHIL 16 - Science Fiction and Philosophy (A)","S120","22","7","100.0%","100.0%","4.79","B+ (3.50)","B- (2.95)"
"Wang, Tinghao","PHIL 162 - Contemporary Moral Issues (A)","S120","36","12","100.0%","100.0%","7.50","B (3.10)","B (3.25)"
"Rickless, Samuel Charles","PHIL 165 - Freedom, Equality, and the Law (A)","S120","29","7","85.7%","85.7%","9.36","B+ (3.40)","B (3.07)"
"Stratmann, Joseph Thomas","PHIL 173 - Topics in Bioethics (A)","S120","28","16","100.0%","100.0%","6.13","B+ (3.67)","B (3.28)"
"Argetsinger, Henry","PHIL 27 - Ethics And Society (A)","S120","72","12","91.7%","83.3%","7.00","B+ (3.55)","B+ (3.31)"
"Nelkin, Dana Kay","PHIL 28 - Ethics And Society II (A)","S120","37","9","66.7%","66.7%","8.50","B- (2.89)","B (3.15)"
"Watkins, Eric","PHIL 32 - Philosphy & Rise of Modern Sci (A)","S120","32","10","90.0%","90.0%","7.10","B+ (3.33)","B (3.09)"
"Johnson, Monte","PHIL 1 - Introduction to Philosophy (A)","SP20","64","17","88.2%","94.1%","6.26","B+ (3.33)","B+ (3.38)"
"Carr, Jennifer Rose","PHIL 10 - Introduction to Logic (A)","SP20","194","106","84.0%","93.4%","4.61","B+ (3.42)","B+ (3.45)"
"Johnson, Monte","PHIL 102 - Hellenistic Philosophy (A)","SP20","22","8","83.3%","66.7%","7.64","A (4.00)","A- (3.86)"
"Watkins, Eric","PHIL 112 - History of Phil: Late Modern (A)","SP20","44","11","80.0%","80.0%","7.95","B+ (3.33)","B (3.28)"
"McKenzie, Kerry V.","PHIL 12 - Scientific Reasoning (A)","SP20","81","30","85.7%","92.9%","4.02","B+ (3.47)","B+ (3.64)"
"Carr, Jennifer Rose","PHIL 120 - Symbolic Logic I (A)","SP20","50","37","78.4%","91.7%","6.34","B (3.30)","B (3.16)"
"Wonderly, Monique L.","PHIL 13 - Intro to Philosophy:  Ethics (A)","SP20","127","36","100.0%","100.0%","3.38","B+ (3.62)","B+ (3.69)"
"Chen, Keming","PHIL 130 - Metaphysics (A)","SP20","45","16","100.0%","100.0%","6.10","A- (3.93)","A- (3.91)"
"Arneson, Richard J.","PHIL 139 - Global Justice (A)","SP20","12","4","100.0%","100.0%","9.17","A (4.00)","N/A"
"McKenzie, Kerry V.","PHIL 145 - Philosophy of Science (A)","SP20","40","12","90.9%","90.9%","5.95","B+ (3.67)","B (3.23)"
"Callender, Craig Adam","PHIL 148 - Philosophy and the Environment (A)","SP20","42","15","92.9%","92.9%","5.50","B (3.20)","B+ (3.39)"
"Rutherford, Donald Paul","PHIL 161 - Topics in History of Ethics (A)","SP20","35","12","83.3%","100.0%","6.33","B (3.25)","B (3.20)"
"Lamey, Andy M.","PHIL 162 - Contemporary Moral Issues (A)","SP20","35","10","100.0%","100.0%","4.50","B+ (3.40)","B+ (3.52)"
"Brandt, Reuven A","PHIL 163 - Bio-Medical Ethics (A)","SP20","136","56","96.4%","100.0%","4.46","B+ (3.44)","B+ (3.51)"
"Stringer, Ryan Matthew","PHIL 164 - Technology and Human Values (A)","SP20","41","12","100.0%","91.7%","4.00","B+ (3.45)","B+ (3.41)"
"Allais, Lucy L.","PHIL 170 - Philosophy and Race (A)","SP20","77","26","96.2%","100.0%","5.35","B+ (3.65)","B+ (3.70)"
"Lamey, Andy M.","PHIL 177 - Philosophy and Literature (A)","SP20","21","9","85.7%","85.7%","4.79","A (4.00)","B+ (3.51)"
"Hardimon, Michael O.","PHIL 181 - Existentialism (A)","SP20","37","10","90.0%","80.0%","5.70","A- (3.71)","B+ (3.61)"
"Rutherford, Donald Paul","PHIL 26 - Science, Society, and Values (A)","SP20","38","14","100.0%","100.0%","3.12","B (3.00)","B+ (3.33)"
"Brandt, Reuven A","PHIL 27 - Ethics And Society (A)","SP20","306","134","87.6%","96.9%","3.93","B+ (3.49)","B+ (3.52)"
"Lamey, Andy M.","PHIL 28 - Ethics And Society II (A)","SP20","292","62","69.5%","93.2%","3.95","A- (3.73)","B (3.01)"
"Hardimon, Michael O.","PHIL 33 - Philosphy betwn Reason/Despair (A)","SP20","63","17","88.2%","100.0%","5.21","B+ (3.30)","B (3.28)"
"Sher, Gila","PHIL 1 - Introduction to Philosophy (A)","WI20","64","31","77.4%","90.0%","2.95","B (3.19)","B (3.24)"
"Wonderly, Monique L.","PHIL 10 - Introduction to Logic (A)","WI20","237","86","79.5%","80.8%","3.78","B (3.06)","B- (2.89)"
"Johnson, Monte","PHIL 101 - Aristotle (A)","WI20","23","10","88.9%","88.9%","5.39","B+ (3.57)","B (3.02)"
"Johnson, Monte","PHIL 105 - Topics in Early Modern Philo (A)","WI20","25","8","75.0%","75.0%","5.75","B+ (3.43)","B+ (3.41)"
"Allais, Lucy L.","PHIL 106 - Kant (A)","WI20","9","4","100.0%","100.0%","6.00","A (4.00)","N/A"
"Rickless, Samuel Charles","PHIL 111 - History of Phil: Early Modern (A)","WI20","43","14","76.9%","84.6%","8.64","B (3.14)","B- (2.83)"
"Stringer, Ryan Matthew","PHIL 115 - Philosophical Methods Seminar (A)","WI20","13","9","77.8%","77.8%","6.94","B+ (3.44)","N/A"
"Sher, Gila","PHIL 123 - Philosophy Of Logic (A)","WI20","24","7","100.0%","100.0%","3.83","B+ (3.40)","B+ (3.56)"
"Cohen, Jonathan David","PHIL 134 - Philosophy of Language (A)","WI20","28","9","100.0%","100.0%","5.83","B+ (3.33)","B (3.20)"
"Nelkin, Dana Kay","PHIL 137 - Moral Psychology (A)","WI20","36","16","75.0%","81.3%","4.38","B+ (3.40)","B (3.02)"
"McKenzie, Kerry V.","PHIL 14 - Intro/Phil: Nature of Reality (A)","WI20","129","41","86.5%","97.2%","2.82","B+ (3.42)","B (3.25)"
"Rickless, Samuel Charles","PHIL 141 - The Meaning of Life (A)","WI20","61","23","95.7%","100.0%","6.24","B+ (3.37)","B (3.15)"
"Fulkerson, Matthew Todd","PHIL 15 - Intro/Phil:Knowlege&Its Limits (A)","WI20","118","37","69.7%","90.6%","3.59","B (3.27)","B (3.05)"
"Bechtel, William","PHIL 151 - Philosophy of Neuroscience (A)","WI20","37","13","69.2%","76.9%","4.19","B+ (3.45)","B (3.17)"
"Cartwright, Nancy D.","PHIL 152 - Philosophy of Social Sciences (A)","WI20","33","8","75.0%","87.5%","4.25","A- (3.75)","A- (3.75)"
"Bazargan-Forward, Saba","PHIL 160 - Ethical Theory (A)","WI20","38","9","100.0%","100.0%","3.61","A- (3.71)","B+ (3.36)"
"Arneson, Richard J.","PHIL 166 - Classics/Political Philosophy (B)","WI20","16","7","100.0%","85.7%","7.36","B (3.29)","N/A"
"Bazargan-Forward, Saba","PHIL 168 - Philosophy Of Law (A)","WI20","40","10","88.9%","100.0%","4.10","B+ (3.67)","B+ (3.55)"
"Tolley, Clinton","PHIL 175 - Aesthetics (A)","WI20","38","19","94.7%","94.7%","4.92","B (3.25)","B+ (3.49)"
"Wonderly, Monique L.","PHIL 183 - Topics/Continental Philosophy (A)","WI20","7","3","100.0%","100.0%","5.83","B+ (3.33)","N/A"
"Finley, Aaron Daniel","PHIL 27 - Ethics And Society (A)","WI20","274","125","66.9%","84.9%","4.07","B+ (3.44)","B+ (3.30)"
"Brink, David O.","PHIL 28 - Ethics And Society II (A)","WI20","289","96","58.9%","85.3%","3.62","B+ (3.33)","B (3.18)"
"Watkins, Eric","PHIL 32 - Philosphy & Rise of Modern Sci (A)","WI20","69","26","87.5%","83.3%","4.00","B (3.20)","B (3.20)"
"Tolley, Clinton","PHIL 35 - Philosophy in the Americas (A)","WI20","61","26","82.6%","82.6%","4.07","A- (3.74)","B (3.18)"
"Lamey, Andy M.","PHIL 87 - Freshman Seminar (A)","WI20","15","8","100.0%","100.0%","3.00","N/A","N/A"
"Koepke, Cami Esther","PHIL 10 - Introduction to Logic (A)","FA19","276","130","83.1%","89.3%","4.61","B (3.29)","B- (2.87)"
"Brink, David O.","PHIL 100 - Plato (A)","FA19","38","13","100.0%","100.0%","7.12","B+ (3.50)","B+ (3.34)"
"Hardimon, Michael O.","PHIL 108 - Nineteenth-Century Philosophy (A)","FA19","31","11","100.0%","100.0%","4.68","B+ (3.43)","B (3.06)"
"Anagnostopoulos, G. H.","PHIL 110 - History of Philosophy: Ancient (A)","FA19","56","25","77.3%","66.7%","4.33","B+ (3.48)","B- (2.96)"
"Bechtel, William","PHIL 12 - Scientific Reasoning (A)","FA19","73","30","82.1%","81.5%","3.19","B+ (3.33)","B- (2.94)"
"Rickless, Samuel Charles","PHIL 120 - Symbolic Logic I (A)","FA19","58","27","96.2%","100.0%","5.30","A- (3.80)","B+ (3.37)"
"Arneson, Richard J.","PHIL 13 - Intro to Philosophy:  Ethics (A)","FA19","109","51","51.1%","56.8%","4.04","B (3.03)","C+ (2.66)"
"Davia, Cory Michael","PHIL 132 - Epistemology (A)","FA19","35","12","91.7%","91.7%","5.67","B+ (3.33)","B- (2.95)"
"Brink, David O.","PHIL 138 - Responsibility (A)","FA19","35","12","100.0%","91.7%","5.17","B+ (3.50)","B+ (3.43)"
"Chen, Keming","PHIL 146 - Philosophy of Physics (A)","FA19","41","18","94.1%","100.0%","5.17","A- (3.86)","A- (3.86)"
"Fulkerson, Matthew Todd","PHIL 149 - Philosophy of Psychology (A)","FA19","34","10","100.0%","90.0%","6.50","B (3.13)","B+ (3.35)"
"Lamey, Andy M.","PHIL 167 - Contemporary Political Phil (A)","FA19","43","18","100.0%","100.0%","4.61","B+ (3.61)","B+ (3.32)"
"Tolley, Clinton","PHIL 169 - Feminism and Philosphy (A)","FA19","40","16","93.3%","93.3%","5.43","B+ (3.46)","B+ (3.50)"
"Hardimon, Michael O.","PHIL 170 - Philosophy and Race (A)","FA19","48","12","66.7%","75.0%","6.17","B (3.22)","B+ (3.43)"
"Brandt, Reuven A","PHIL 173 - Topics in Bioethics (A)","FA19","42","18","100.0%","100.0%","4.85","B+ (3.40)","B (3.24)"
"Vargas, Manuel Rogelio","PHIL 27 - Ethics And Society (A)","FA19","287","135","72.4%","89.7%","3.99","B (3.18)","B- (2.98)"
"Bazargan-Forward, Saba","PHIL 28 - Ethics And Society II (A)","FA19","293","121","79.1%","92.1%","3.83","B+ (3.39)","B (3.27)"
"Anagnostopoulos, G. H.","PHIL 31 - Intro to Ancient Philosophy (A)","FA19","65","32","69.0%","75.0%","3.74","B (3.16)","B (3.09)"
"Nelkin, Dana Kay","PHIL 50 - Law & Society (A)","FA19","39","11","81.8%","90.9%","5.23","B+ (3.33)","B- (2.98)"
"Tolley, Clinton","PHIL 87 - Freshman Seminar (A)","FA19","17","12","81.8%","81.8%","1.95","N/A","N/A"
"Davia, Cory Michael","PHIL 162 - Contemporary Moral Issues (A)","S219","24","16","93.8%","100.0%","4.13","B (3.15)","B (3.01)"
"Connelly, Kathleen Ambrose","PHIL 164 - Technology and Human Values (A)","S219","35","9","85.7%","85.7%","4.50","B+ (3.43)","B (3.16)"
"Rickless, Samuel Charles","PHIL 165 - Freedom, Equality, and the Law (A)","S219","24","6","100.0%","83.3%","5.50","B (3.17)","B (3.01)"
"Joyce, Kathryn Elizabeth","PHIL 28 - Ethics And Society II (A)","S219","114","100","79.0%","96.0%","6.52","B (3.16)","B+ (3.30)"
"Nelkin, Dana Kay","PHIL 50 - Law & Society (A)","S219","14","5","100.0%","100.0%","5.30","B (3.20)","N/A"
"Chaplin, Rosalind Kay","PHIL 1 - Introduction to Philosophy (A)","S119","30","18","100.0%","100.0%","4.03","B+ (3.33)","B (3.06)"
"Grush, Rick Scott","PHIL 10 - Introduction to Logic (A)","S119","55","18","100.0%","100.0%","4.25","B+ (3.46)","B- (2.87)"
"Stratmann, Joseph Thomas","PHIL 13 - Intro to Philosophy:  Ethics (A)","S119","16","5","100.0%","100.0%","5.00","B+ (3.50)","N/A"
"Knutzen, Jonathan","PHIL 163 - Bio-Medical Ethics (A)","S119","41","30","100.0%","100.0%","4.77","B+ (3.40)","B (3.07)"
"Koepke, Cami Esther","PHIL 173 - Topics in Bioethics (A)","S119","23","15","93.3%","93.3%","6.63","B+ (3.62)","B (3.03)"
"Finley, Aaron Daniel","PHIL 27 - Ethics And Society (A)","S119","79","54","81.1%","90.6%","6.06","B+ (3.30)","B+ (3.51)"
"Rutherford, Donald Paul","PHIL 1 - Introduction to Philosophy (A)","SP19","68","26","95.7%","100.0%","3.95","B+ (3.63)","B (3.03)"
"Grush, Rick Scott","PHIL 10 - Introduction to Logic (A)","SP19","299","105","91.0%","97.0%","4.34","B+ (3.41)","B- (2.99)"
"Johnson, Monte","PHIL 102 - Hellenistic Philosophy (A)","SP19","28","8","85.7%","85.7%","6.21","B+ (3.40)","B (3.28)"
"Rutherford, Donald Paul","PHIL 108 - Nineteenth-Century Philosophy (A)","SP19","40","11","90.9%","90.9%","7.23","B+ (3.30)","B- (2.97)"
"Hardimon, Michael O.","PHIL 112 - History of Phil: Late Modern (A)","SP19","42","17","87.5%","93.8%","6.13","B+ (3.31)","B- (2.93)"
"Elgin, Samuel Zincke","PHIL 120 - Symbolic Logic I (A)","SP19","70","32","96.9%","100.0%","5.31","B+ (3.42)","B (3.02)"
"Santorio, Paolo","PHIL 124 - Philosophy of Mathematics (A)","SP19","24","20","85.0%","95.0%","4.00","B (3.27)","B+ (3.38)"
"Brandt, Reuven A","PHIL 13 - Intro to Philosophy:  Ethics (A)","SP19","68","25","92.0%","96.0%","3.14","B+ (3.33)","B (3.02)"
"Carr, Jennifer Rose","PHIL 134 - Philosophy of Language (A)","SP19","32","22","100.0%","100.0%","6.05","B+ (3.30)","B+ (3.32)"
"Callender, Craig Adam","PHIL 148 - Philosophy and the Environment (A)","SP19","61","26","96.0%","96.0%","3.54","B+ (3.63)","B (3.10)"
"Carr, Jennifer Rose","PHIL 15 - Intro/Phil:Knowlege&Its Limits (A)","SP19","68","35","57.6%","66.7%","3.77","B- (2.80)","C+ (2.52)"
"Fulkerson, Matthew Todd","PHIL 150 - Philosophy of Cognitive Sci (A)","SP19","41","16","92.9%","100.0%","4.93","B+ (3.42)","B (3.11)"
"Bazargan-Forward, Saba","PHIL 160 - Ethical Theory (A)","SP19","40","11","90.9%","90.9%","4.68","B+ (3.40)","B+ (3.38)"
"Anagnostopoulos, G. H.","PHIL 166 - Classics/Political Philosophy (A)","SP19","40","14","90.9%","81.8%","3.77","B+ (3.33)","B+ (3.32)"
"Brink, David O.","PHIL 168 - Philosophy Of Law (A)","SP19","40","10","100.0%","100.0%","4.00","A- (3.88)","B+ (3.61)"
"Allais, Lucy L.","PHIL 170 - Philosophy and Race (A)","SP19","75","16","100.0%","100.0%","2.00","A- (3.73)","B (3.20)"
"Lamey, Andy M.","PHIL 177 - Philosophy and Literature (A)","SP19","18","3","100.0%","100.0%","6.50","B (3.00)","N/A"
"McKenzie, Kerry V.","PHIL 25 - Science, Phil and Big Question (A)","SP19","44","28","69.2%","84.6%","5.42","B- (2.89)","B (3.13)"
"Lamey, Andy M.","PHIL 27 - Ethics And Society (A)","SP19","288","121","61.6%","93.7%","4.64","B (3.22)","B- (3.00)"
"Doppelt, Gerald D.","PHIL 28 - Ethics And Society II (A)","SP19","253","83","51.4%","34.8%","4.11","B (3.15)","B- (2.88)"
"Tolley, Clinton","PHIL 33 - Philosphy betwn Reason/Despair (A)","SP19","68","25","91.7%","82.6%","5.92","B+ (3.50)","B+ (3.47)"
"Grush, Rick Scott","PHIL 1 - Introduction to Philosophy (A)","WI19","55","24","95.2%","100.0%","4.68","B+ (3.59)","B+ (3.32)"
"Santorio, Paolo","PHIL 10 - Introduction to Logic (A)","WI19","202","84","61.5%","68.8%","4.40","B (3.17)","B- (2.80)"
"Johnson, Monte","PHIL 101 - Aristotle (A)","WI19","26","9","100.0%","100.0%","4.50","B+ (3.40)","B+ (3.54)"
"Hardimon, Michael O.","PHIL 107 - Hegel (A)","WI19","17","4","100.0%","100.0%","6.00","C+ (2.33)","N/A"
"Rickless, Samuel Charles","PHIL 111 - History of Phil: Early Modern (B)","WI19","44","19","88.9%","88.9%","6.50","B (3.00)","B- (2.95)"
"Lamey, Andy M.","PHIL 115 - Philosophical Methods Seminar (A)","WI19","5","4","100.0%","100.0%","8.50","B+ (3.33)","N/A"
"Bechtel, William","PHIL 12 - Scientific Reasoning (A)","WI19","70","28","70.4%","76.9%","4.57","B- (2.74)","B- (2.84)"
"Sher, Gila","PHIL 122 - Advanced Topics in Logic (A)","WI19","36","14","92.3%","90.9%","2.64","B+ (3.64)","B+ (3.30)"
"Arneson, Richard J.","PHIL 13 - Intro to Philosophy:  Ethics (A)","WI19","54","30","64.3%","64.3%","4.02","B- (2.82)","B- (2.76)"
"Santorio, Paolo","PHIL 130 - Metaphysics (A)","WI19","33","30","96.7%","100.0%","5.70","B (3.15)","B (3.19)"
"Cohen, Jonathan David","PHIL 149 - Philosophy of Psychology (A)","WI19","31","11","90.9%","100.0%","5.05","B- (2.89)","B (3.10)"
"Fulkerson, Matthew Todd","PHIL 15 - Intro/Phil:Knowlege&Its Limits (A)","WI19","114","42","84.6%","92.3%","3.05","B (3.26)","B- (2.97)"
"Vargas, Manuel Rogelio","PHIL 155 - Mexican Philosophy (A)","WI19","64","23","95.5%","95.5%","4.05","B (3.00)","B- (2.80)"
"Wonderly, Monique L.","PHIL 160 - Ethical Theory (A)","WI19","40","16","100.0%","100.0%","5.38","B+ (3.43)","B (3.16)"
"Brink, David O.","PHIL 161 - Topics in History of Ethics (A)","WI19","19","4","100.0%","100.0%","5.00","B (3.00)","N/A"
"Bazargan-Forward, Saba","PHIL 162 - Contemporary Moral Issues (A)","WI19","41","11","90.9%","100.0%","3.41","B+ (3.36)","B+ (3.33)"
"Brandt, Reuven A","PHIL 163 - Bio-Medical Ethics (A)","WI19","95","48","86.7%","93.3%","5.21","B (3.13)","B (3.27)"
"Rickless, Samuel Charles","PHIL 165 - Freedom, Equality, and the Law (B)","WI19","47","20","94.4%","88.9%","5.28","B (3.23)","B (3.18)"
"Hardimon, Michael O.","PHIL 170 - Philosophy and Race (A)","WI19","38","11","63.6%","63.6%","4.32","B (3.13)","B (3.14)"
"Nelkin, Dana Kay","PHIL 173 - Topics in Bioethics (A)","WI19","22","8","75.0%","100.0%","5.00","A- (3.80)","B+ (3.37)"
"Brandt, Reuven A","PHIL 27 - Ethics And Society (A)","WI19","221","62","78.6%","98.2%","4.14","B (3.28)","B (3.16)"
"Lamey, Andy M.","PHIL 28 - Ethics And Society II (A)","WI19","277","85","55.0%","87.3%","4.80","B (3.14)","B (3.14)"
"Rutherford, Donald Paul","PHIL 32 - Philosphy & Rise of Modern Sci (A)","WI19","63","51","91.8%","95.9%","3.48","B (3.23)","C+ (2.57)"
"Nelkin, Dana Kay","PHIL 50 - Law & Society (A)","WI19","38","18","83.3%","77.8%","3.06","B (3.00)","B (3.03)"
"Sher, Gila","PHIL 1 - Introduction to Philosophy (A)","FA18","65","28","75.0%","75.0%","2.57","B (3.18)","B+ (3.43)"
"Grush, Rick Scott","PHIL 10 - Introduction to Logic (A)","FA18","398","189","88.6%","96.2%","4.32","B+ (3.43)","B (3.04)"
"Watkins, Eric","PHIL 106 - Kant (A)","FA18","11","6","100.0%","100.0%","6.17","B (3.20)","N/A"
"Anagnostopoulos, G. H.","PHIL 110 - History of Philosophy: Ancient (B)","FA18","43","16","93.3%","86.7%","3.43","B+ (3.67)","B+ (3.40)"
"McKenzie, Kerry V.","PHIL 12 - Scientific Reasoning (A)","FA18","81","35","91.4%","94.3%","3.24","B+ (3.45)","B (3.09)"
"Rickless, Samuel Charles","PHIL 120 - Symbolic Logic I (A)","FA18","68","24","100.0%","100.0%","5.63","B+ (3.48)","B+ (3.45)"
"Lamey, Andy M.","PHIL 13 - Intro to Philosophy:  Ethics (A)","FA18","177","100","91.8%","95.9%","3.89","B+ (3.35)","B (3.01)"
"Carr, Jennifer Rose","PHIL 132 - Epistemology (A)","FA18","33","26","96.2%","100.0%","5.88","B+ (3.44)","B (3.30)"
"Fulkerson, Matthew Todd","PHIL 137 - Moral Psychology (A)","FA18","34","16","92.9%","100.0%","3.70","B+ (3.30)","B+ (3.53)"
"Nelkin, Dana Kay","PHIL 138 - Responsibility (A)","FA18","34","15","100.0%","100.0%","5.70","B (3.27)","B (3.29)"
"Lamey, Andy M.","PHIL 139 - Global Justice (A)","FA18","33","11","100.0%","100.0%","4.28","C+ (2.50)","C+ (2.64)"
"McKenzie, Kerry V.","PHIL 145 - Philosophy of Science (A)","FA18","33","31","96.8%","96.8%","5.47","B (3.20)","B+ (3.39)"
"Callender, Craig Adam","PHIL 146 - Philosophy of Physics (A)","FA18","29","16","92.9%","85.7%","6.50","B (3.20)","C+ (2.39)"
"Arneson, Richard J.","PHIL 167 - Contemporary Political Phil (A)","FA18","30","13","75.0%","83.3%","7.50","C+ (2.67)","B- (2.83)"
"Wonderly, Monique L.","PHIL 173 - Topics in Bioethics (A)","FA18","37","15","100.0%","100.0%","4.37","B+ (3.60)","B (3.27)"
"Tolley, Clinton","PHIL 181 - Existentialism (A)","FA18","61","28","96.0%","91.7%","4.98","B+ (3.57)","B (3.29)"
"Vargas, Manuel Rogelio","PHIL 27 - Ethics And Society (A)","FA18","215","111","80.2%","96.9%","3.75","B (3.02)","B- (2.93)"
"Arneson, Richard J.","PHIL 28 - Ethics And Society II (A)","FA18","125","49","53.3%","73.3%","4.64","B (3.00)","B- (2.94)"
"Anagnostopoulos, G. H.","PHIL 31 - Intro to Ancient Philosophy (A)","FA18","63","34","87.5%","87.5%","4.14","B (3.29)","B- (2.88)"
"Tolley, Clinton","PHIL 87 - Freshman Seminar (B)","FA18","12","5","80.0%","80.0%","1.30","N/A","N/A"
"Speitel, Sebastian Georg Wern","PHIL 1 - Introduction to Philosophy (A)","S218","28","8","100.0%","100.0%","7.50","B+ (3.67)","B (3.29)"
"Grush, Rick Scott","PHIL 10 - Introduction to Logic (A)","S218","44","18","87.5%","92.9%","5.88","B (3.13)","B- (2.92)"
"Joyce, Kathryn Elizabeth","PHIL 162 - Contemporary Moral Issues (A)","S218","16","5","100.0%","100.0%","4.50","B- (2.80)","N/A"
"Martin, Noel B","PHIL 164 - Technology and Human Values (A)","S218","32","10","100.0%","100.0%","7.30","B+ (3.40)","B (3.00)"
"Bazargan-Forward, Saba","PHIL 28 - Ethics And Society II (A)","S218","88","16","64.3%","92.9%","6.50","B (3.29)","B- (2.97)"
"Winning, Richard Jason","PHIL 10 - Introduction to Logic (A)","S118","35","8","100.0%","75.0%","5.25","B+ (3.57)","C+ (2.48)"
"Tracz, Robert Brian","PHIL 15 - Intro/Phil:Knowlege&Its Limits (A)","S118","20","6","83.3%","100.0%","4.17","B (3.00)","B (3.00)"
"Vargas, Manuel Rogelio","PHIL 155 - Mexican Philosophy (A)","S118","26","6","100.0%","100.0%","5.50","B (3.00)","B- (2.83)"
"Knutzen, Jonathan","PHIL 163 - Bio-Medical Ethics (A)","S118","33","8","100.0%","100.0%","4.75","B (3.14)","B (3.08)"
"Lamey, Andy M.","PHIL 164GS - Technology and Human Values (A)","S118","24","22","95.5%","100.0%","6.32","B+ (3.53)","B+ (3.36)"
"Rickless, Samuel Charles","PHIL 165 - Freedom, Equality, and the Law (A)","S118","33","14","100.0%","100.0%","6.93","B (3.11)","B- (2.95)"
"Stringer, Ryan Matthew","PHIL 27 - Ethics And Society (A)","S118","96","68","77.4%","100.0%","7.38","B (3.24)","B (3.30)"
"Lamey, Andy M.","PHIL 28GS - Ethics and Society II (A)","S118","24","23","100.0%","100.0%","6.93","B+ (3.64)","B+ (3.60)"
"Rutherford, Donald Paul","PHIL 1 - Introduction to Philosophy (A)","SP18","40","14","83.3%","100.0%","2.00","B- (2.89)","B (3.13)"
"Carr, Jennifer Rose","PHIL 10 - Introduction to Logic (A)","SP18","175","128","81.1%","86.5%","4.04","B (3.28)","B- (2.76)"
"Johnson, Monte","PHIL 102 - Hellenistic Philosophy (A)","SP18","35","8","75.0%","87.5%","6.00","A- (3.80)","B+ (3.49)"
"Hardimon, Michael O.","PHIL 108 - Nineteenth-Century Philosophy (A)","SP18","18","8","87.5%","87.5%","3.75","B+ (3.33)","N/A"
"Tolley, Clinton","PHIL 112 - History of Phil: Late Modern (B)","SP18","30","12","75.0%","83.3%","7.00","B+ (3.67)","B+ (3.33)"
"Rickless, Samuel Charles","PHIL 120 - Symbolic Logic I (A)","SP18","60","29","91.7%","91.7%","4.42","B+ (3.38)","B (3.12)"
"Sher, Gila","PHIL 123 - Philosophy Of Logic (A)","SP18","15","7","100.0%","100.0%","2.83","A- (3.83)","N/A"
"Lamey, Andy M.","PHIL 13 - Intro to Philosophy:  Ethics (A)","SP18","94","44","85.4%","92.5%","3.87","B (3.13)","C+ (2.68)"
"Cohen, Jonathan David","PHIL 136 - Philosophy of Mind (A)","SP18","32","10","88.9%","77.8%","2.28","B+ (3.56)","B (3.07)"
"Callender, Craig Adam","PHIL 148 - Philosophy and the Environment (A)","SP18","37","34","100.0%","100.0%","4.21","B+ (3.31)","B (3.30)"
"Brandt, Reuven A","PHIL 15 - Intro/Phil:Knowlege&Its Limits (A)","SP18","101","34","75.8%","97.0%","3.41","B+ (3.30)","B- (2.96)"
"Fulkerson, Matthew Todd","PHIL 150 - Philosophy of Cognitive Sci (A)","SP18","37","11","81.8%","90.9%","4.32","B+ (3.40)","B (3.13)"
"Vargas, Manuel Rogelio","PHIL 155 - Mexican Philosophy (A)","SP18","35","18","100.0%","100.0%","5.39","B+ (3.33)","B (3.18)"
"Bazargan-Forward, Saba","PHIL 162 - Contemporary Moral Issues (A)","SP18","37","9","100.0%","100.0%","4.25","B+ (3.33)","B (3.10)"
"Brandt, Reuven A","PHIL 163 - Bio-Medical Ethics (A)","SP18","71","23","100.0%","95.7%","4.76","B (3.29)","B (3.07)"
"Allais, Lucy L.","PHIL 170 - Philosophy and Race (A)","SP18","64","23","90.9%","100.0%","3.72","B+ (3.33)","B+ (3.51)"
"Arneson, Richard J.","PHIL 27 - Ethics And Society (A)","SP18","234","69","35.7%","47.2%","5.26","B (3.02)","B- (2.90)"
"Bazargan-Forward, Saba","PHIL 28 - Ethics And Society II (A)","SP18","283","96","73.9%","93.1%","4.29","B (3.24)","B (3.23)"
