"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Hoger Conn, Anne","SE 101A  - Mechanics I: Statics           (B)","WI12","20","10","100.0%","100.0%","6.50","B+ (3.56)","C+ (2.42)"
"Van Den Einde, Yael Dahlia","SE 101B  - Mechanics II: Dynamics         (A)","WI12","105","95","94.7%","88.4%","10.71","B (3.25)","C+ (2.70)"
"Van Den Einde, Yael Dahlia","SE 101B  - Mechanics II: Dynamics         (A)","WI12","54","44","95.2%","90.0%","8.69","B (3.23)","C+ (2.70)"
"Lubarda, Vlado","SE 101C  - Mechanics III: Vibrations      (A)","WI12","227","90","78.4%","72.2%","8.50","B (3.00)","C+ (2.35)"
"Lubarda, Vlado","SE 101C  - Mechanics III: Vibrations      (A)","WI12","82","37","66.7%","72.2%","7.01","B- (2.78)","C+ (2.35)"
"Lanza Di Scalea, Francesco","SE 110A  - Solid Mechanics I              (A)","WI12","20","15","93.3%","93.3%","7.17","B (3.00)","B (3.02)"
"Lanza Di Scalea, Francesco","SE 110A  - Solid Mechanics I              (A)","WI12","82","73","90.4%","91.7%","10.06","B (3.19)","B (3.02)"
"Shing, P. Benson","SE 111B  - Steel Bridge Design Comp B     (A)","WI12","14","10","100.0%","100.0%","4.90","A- (3.80)","N/A"
"Van Den Einde, Yael Dahlia","SE 112B  - Concrete Canoe Design Comp B   (B)","WI12","27","15","66.7%","78.6%","6.50","B+ (3.64)","B+ (3.41)"
"Zhu, Qiang","SE 115   - Fluid Mechanics/Structural Eng (A)","WI12","130","70","85.7%","88.6%","6.13","B+ (3.35)","B- (2.98)"
"Dowell, Robert Keith","SE 120   - Eng Graph/Comp Aided Struc Des (A)","WI12","91","44","88.4%","83.7%","8.31","B+ (3.61)","B+ (3.60)"
"Uang, Chia-Ming","SE 130A  - Structural Analysis I          (A)","WI12","143","68","95.5%","98.5%","12.41","B (3.00)","B- (2.72)"
"Krysl, Petr","SE 131   - Finite Element Analysis        (A)","WI12","122","66","66.2%","63.1%","9.16","B- (2.98)","B- (2.74)"
"Kim, Hyonny","SE 142   - Design of Composite Structures (A)","WI12","28","20","100.0%","100.0%","6.71","B (3.22)","B- (2.98)"
"Restrepo, Jose","SE 151A  - Design of Reinforced Concrete  (A)","WI12","111","76","85.5%","73.7%","11.08","B (3.28)","B (3.26)"
"Fox, Patrick Joseph","SE 181   - Geotechnical Engineering       (A)","WI12","52","19","100.0%","100.0%","9.13","B (3.22)","B- (2.77)"
"Kuester, Falko","SE 9   - Algorithims&Programming for SE (A)","WI12","146","106","65.1%","30.2%","9.15","B+ (3.32)","B (3.04)"
"Van Den Einde, Yael Dahlia","SE 1   - Intro. to Structures & Design  (A)","FA11","183","135","82.7%","83.6%","6.80","B (3.08)","B (3.07)"
"Van Den Einde, Yael Dahlia","SE 101A  - Mechanics I: Statics           (A)","FA11","64","41","92.7%","92.7%","9.43","B+ (3.47)","C+ (2.65)"
"Van Den Einde, Yael Dahlia","SE 101A  - Mechanics I: Statics           (A)","FA11","101","72","97.1%","88.2%","9.94","B (3.20)","C+ (2.65)"
"Van Den Einde, Yael Dahlia","SE 103   - Conceptual Structural Design   (A)","FA11","123","111","95.5%","90.0%","8.01","B+ (3.39)","B- (2.94)"
"Murakami, Hidenori","SE 110A  - Solid Mechanics I              (A)","FA11","22","10","100.0%","90.0%","7.30","A- (3.75)","B (3.18)"
"Murakami, Hidenori","SE 110A  - Solid Mechanics I              (A)","FA11","49","16","93.8%","75.0%","8.00","B+ (3.44)","B (3.18)"
"Shing, P. Benson","SE 111A  - Steel Bridge Design Comp A     (A)","FA11","18","10","100.0%","100.0%","4.50","A- (3.80)","N/A"
"Van Den Einde, Yael Dahlia","SE 112A  - Concrete Canoe Design Comp A   (A)","FA11","29","15","73.3%","80.0%","5.03","B+ (3.40)","B+ (3.42)"
"Krysl, Petr","SE 121   - Computatnl&Graphical Tools II  (A)","FA11","134","77","52.0%","50.7%","7.68","B- (2.72)","B- (2.76)"
"Conte, Joel P","SE 125   - Stats, Probability&Reliability (A)","FA11","143","76","75.0%","96.0%","10.55","B (3.14)","B (3.02)"
"Uang, Chia-Ming","SE 150   - Design of Steel Structures     (B)","FA11","118","55","96.3%","98.1%","9.54","B (3.26)","B- (2.81)"
"Kosmatka, John B","SE 160B  - Aerospace Structural Mechs II  (A)","FA11","58","32","90.6%","87.5%","8.81","B (3.06)","C+ (2.62)"
"Elgamal, Ahmed","SE 180   - Earthquake Engineering         (A)","FA11","83","38","91.9%","91.9%","6.39","B+ (3.40)","B+ (3.35)"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","S211","24","10","90.0%","90.0%","11.90","B- (2.90)","C+ (2.63)"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","S211","35","10","100.0%","100.0%","10.50","B (3.20)","C+ (2.63)"
"Lubarda, Vlado","SE 110A  - Solid Mechanics I              (A)","S211","36","13","100.0%","92.3%","8.96","B+ (3.31)","B- (2.87)"
"Lubarda, Vlado","SE 110A  - Solid Mechanics I              (A)","S211","17","6","100.0%","100.0%","9.17","B+ (3.40)","N/A"
"Cover, Jennifer Lisa","SE 154   - Design of Timber Structures    (A)","S211","29","15","100.0%","100.0%","8.63","B+ (3.67)","B+ (3.46)"
"Seible, Frieder","SE 1   - Intro. to Structures & Design  (A)","S111","27","24","100.0%","95.8%","6.25","B (3.25)","B+ (3.58)"
"Van Den Einde, Yael Dahlia","SE 1   - Intro. to Structures & Design  (A)","S111","27","24","100.0%","87.5%","6.33","B (3.25)","N/A"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","S111","52","28","92.9%","96.4%","6.36","B+ (3.39)","B (3.18)"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","S111","20","11","90.9%","100.0%","8.50","B (3.27)","B (3.18)"
"Kad, Bimal K.","SE 2   - Structural Materials           (A)","S111","63","49","79.6%","55.1%","7.81","B (3.00)","C+ (2.66)"
"Hoger Conn, Anne","SE 101B  - Mechanics II: Dynamics         (A)","SP11","237","97","96.9%","96.9%","7.92","N/A","C+ (2.47)"
"Van Den Einde, Yael Dahlia","SE 101C  - Mechanics III: Vibrations      (A)","SP11","183","108","84.3%","69.4%","8.44","B (3.06)","C+ (2.57)"
"Asaro, Robert J","SE 102   - Numricl,Computnl&GraphclTls I  (A)","SP11","117","57","61.4%","70.2%","7.18","B (3.20)","B- (3.00)"
"Nemat-Nasser, Siavouche","SE 110A  - Solid Mechanics I              (A)","SP11","219","87","93.0%","80.2%","6.19","N/A","C+ (2.50)"
"Luco, J. Enrique","SE 110B  - Solid Mechanics II             (A)","SP11","138","68","83.6%","55.2%","7.11","B- (2.94)","B- (2.78)"
"Bazilevs, Yuri","SE 130B  - Structural Analysis II         (A)","SP11","131","64","76.2%","74.6%","8.91","B (3.08)","B- (2.73)"
"Qiao, Yu","SE 140   - Structures & Materials Lab     (A)","SP11","120","53","69.8%","30.2%","11.75","B+ (3.48)","B (3.09)"
"Shing, P. Benson","SE 151B  - Design of Prestressed Concrete (A)","SP11","99","41","90.2%","95.0%","11.28","B (3.00)","C+ (2.50)"
"Restrepo, Jose","SE 152   - Seismic Design of Structures   (A)","SP11","89","35","97.1%","73.5%","11.53","B+ (3.44)","B+ (3.45)"
"Uang, Chia-Ming","SE 152   - Seismic Design of Structures   (A)","SP11","89","36","94.4%","97.1%","11.44","B+ (3.44)","B+ (3.45)"
"Kosmatka, John B","SE 160A  - Aerospace Structural Mechs I   (A)","SP11","75","38","89.2%","78.4%","9.29","B (3.03)","B- (2.70)"
"Lanza Di Scalea, Francesco","SE 163   - Nondestructive Evaluation      (A)","SP11","50","27","100.0%","100.0%","5.19","B+ (3.52)","B- (2.83)"
"Todd, Michael","SE 168   - Structural Sys Test/Model Corr (A)","SP11","5","4","100.0%","100.0%","9.00","B+ (3.50)","N/A"
"Kim, Hyonny","SE 171   - Aerospace Structures Repair    (A)","SP11","14","7","100.0%","100.0%","7.64","A- (3.80)","N/A"
"Fox, Patrick Joseph","SE 182   - Foundation Engineering         (A)","SP11","41","24","100.0%","95.8%","7.50","B (3.13)","C+ (2.60)"
"Qiao, Yu","SE 2   - Structural Materials           (A)","SP11","156","66","74.2%","59.1%","5.24","B+ (3.30)","B- (2.87)"
"Hoger Conn, Anne","SE 101A  - Mechanics I: Statics           (A)","WI11","270","135","100.0%","95.5%","7.61","N/A","C+ (2.52)"
"Van Den Einde, Yael Dahlia","SE 101B  - Mechanics II: Dynamics         (A)","WI11","182","172","91.8%","91.8%","9.39","N/A","B- (2.84)"
"Lubarda, Vlado","SE 101C  - Mechanics III: Vibrations      (A)","WI11","232","111","91.0%","90.8%","7.55","B+ (3.39)","C+ (2.67)"
"Lanza Di Scalea, Francesco","SE 110A  - Solid Mechanics I              (A)","WI11","133","87","95.4%","89.5%","7.81","N/A","B- (2.88)"
"Van Den Einde, Yael Dahlia","SE 112B  - Concrete Canoe Design Comp B   (A)","WI11","14","11","100.0%","100.0%","5.41","A- (3.82)","N/A"
"Zhu, Qiang","SE 115   - Fluid Mechanics/Structural Eng (A)","WI11","139","84","85.5%","92.8%","5.58","B+ (3.58)","B (3.18)"
"Dowell, Robert Keith","SE 120   - Eng Graph/Comp Aided Struc Des (A)","WI11","130","67","86.4%","92.4%","9.57","B+ (3.67)","B+ (3.68)"
"Uang, Chia-Ming","SE 130A  - Structural Analysis I          (A)","WI11","141","84","88.1%","94.0%","10.43","B (3.17)","B (3.02)"
"Krysl, Petr","SE 131   - Finite Element Analysis        (A)","WI11","130","63","64.5%","61.3%","11.29","B (3.15)","B- (2.80)"
"Uang, Chia-Ming","SE 150   - Design of Steel Structures     (A)","WI11","132","68","95.5%","97.0%","11.10","B+ (3.38)","B- (2.77)"
"Hutchinson, Tara","SE 181   - Geotechnical Engineering       (A)","WI11","71","61","77.0%","52.5%","9.39","B- (2.93)","C+ (2.43)"
"Bazilevs, Yuri","SE 87   - Freshman Seminar               (B)","WI11","9","3","100.0%","100.0%","0.50","N/A","N/A"
"Kuester, Falko","SE 9   - Algorithims&Programming for SE (A)","WI11","138","89","60.2%","53.4%","8.87","B (3.14)","C+ (2.62)"
"Restrepo, Jose","SE 1 - Intro. to Structures & Design  (A)","FA10","192","141","73.6%","51.4%","6.46","B (3.12)","B- (2.85)"
"Van Den Einde, Yael Dahlia","SE 101A  - Mechanics I: Statics           (A)","FA10","180","124","95.9%","95.1%","7.69","N/A","C+ (2.67)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design   (A)","FA10","133","109","93.6%","89.0%","7.49","B+ (3.44)","B- (2.86)"
"Nesterenko, Vitali F","SE 110A  - Solid Mechanics I              (A)","FA10","74","30","96.7%","80.0%","6.63","N/A","B+ (3.32)"
"Van Den Einde, Yael Dahlia","SE 112A  - Concrete Canoe Design Comp A   (A)","FA10","13","11","100.0%","100.0%","4.10","A- (3.91)","N/A"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II  (A)","FA10","124","71","58.6%","64.3%","6.84","B (3.08)","B- (2.80)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA10","173","94","78.0%","92.3%","10.13","B (3.21)","B- (2.78)"
"Restrepo, Jose","SE 151A  - Design of Reinforced Concrete  (A)","FA10","115","55","90.7%","75.9%","11.59","B (3.28)","B- (2.81)"
"Kim, Hyonny","SE 160B  - Aerospace Structural Mechs II  (A)","FA10","78","44","97.7%","95.5%","7.82","B+ (3.40)","B (3.01)"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering         (A)","FA10","78","42","97.6%","97.6%","6.64","B+ (3.55)","B+ (3.35)"
"Lanza Di Scalea, Francesco","SE 87 - Freshman Seminar               (A)","FA10","14","11","63.6%","81.8%","0.50","A (4.00)","N/A"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","SU10","102","27","92.6%","88.5%","10.28","N/A","N/A"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","SU10","67","26","84.6%","96.2%","10.58","N/A","N/A"
"Lubarda, Vlado","SE 110A  - Solid Mechanics I              (A)","SU10","42","11","100.0%","100.0%","9.59","N/A","N/A"
"Cover, Jennifer Lisa","SE 154 - Design of Timber Structures    (A)","SU10","27","15","100.0%","92.9%","8.07","B+ (3.67)","N/A"
"Kad, Bimal K.","SE 2 - Structural Materials           (A)","SU10","57","41","85.4%","75.6%","7.87","B (3.12)","N/A"
"Hoger, Anne","SE 101B  - Mechanics II: Dynamics         (A)","SP10","200","67","92.4%","96.9%","7.72","N/A","C+ (2.49)"
"Van Den Einde, Yael Dahlia","SE 101C  - Mechanics III: Vibrations      (A)","SP10","162","127","84.1%","83.3%","8.79","B (3.22)","C+ (2.66)"
"Zhu, Qiang","SE 102 - Numricl,Computnl&GraphclTls I  (A)","SP10","133","76","58.7%","84.0%","5.72","B (3.11)","B- (2.98)"
"Lubarda, Vlado","SE 110A  - Solid Mechanics I              (A)","SP10","204","79","92.3%","87.2%","6.37","N/A","C+ (2.50)"
"Luco, J. Enrique","SE 110B  - Solid Mechanics II             (A)","SP10","128","66","81.0%","39.7%","7.15","B- (2.94)","C+ (2.63)"
"Bazilevs, Yuri","SE 130B  - Structural Analysis II         (A)","SP10","139","62","88.1%","89.8%","8.80","B+ (3.34)","B- (2.96)"
"Qiao, Yu","SE 140 - Structures & Materials Lab     (A)","SP10","85","44","84.1%","65.9%","9.62","A- (3.70)","B+ (3.48)"
"Shing, P. Benson","SE 151B  - Design of Prestressed Concrete (A)","SP10","79","41","92.7%","90.2%","9.09","B (3.10)","C+ (2.43)"
"Uang, Chia-Ming","SE 152 - Seismic Design of Structures   (A)","SP10","47","24","95.8%","91.7%","8.00","B+ (3.42)","B+ (3.64)"
"Kosmatka, John B","SE 160A  - Aerospace Structural Mechs I   (A)","SP10","84","46","100.0%","88.6%","9.09","B (3.24)","B- (2.84)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation      (A)","SP10","47","20","100.0%","100.0%","5.50","B+ (3.50)","B+ (3.36)"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair    (A)","SP10","9","5","100.0%","100.0%","6.90","B+ (3.50)","N/A"
"Fox, Patrick Joseph","SE 182 - Foundation Engineering         (A)","SP10","36","14","100.0%","100.0%","7.42","B+ (3.46)","C+ (2.32)"
"Qiao, Yu","SE 2 - Structural Materials           (A)","SP10","159","59","78.9%","53.4%","4.98","B+ (3.44)","B- (2.99)"
"Hoger, Anne","SE 101A  - Mechanics I: Statics           (A)","WI10","257","75","93.2%","89.2%","7.75","N/A","C+ (2.65)"
"Van Den Einde, Yael Dahlia","SE 101B  - Mechanics II: Dynamics         (A)","WI10","159","148","91.2%","96.6%","7.57","B (3.21)","B- (2.85)"
"Lubarda, Vlado","SE 101C  - Mechanics III: Vibrations      (A)","WI10","184","72","75.0%","70.8%","7.61","N/A","C+ (2.41)"
"Lanza Di Scalea, Francesco","SE 110A  - Solid Mechanics I              (A)","WI10","152","89","86.5%","80.9%","6.52","B+ (3.39)","B- (2.99)"
"Shing, P. Benson","SE 111B  - Steel Bridge Design Comp B     (A)","WI10","12","3","66.7%","100.0%","11.17","A (4.00)","N/A"
"Van Den Einde, Yael Dahlia","SE 112B  - Concrete Canoe Design Comp B   (A)","WI10","32","14","78.6%","85.7%","5.64","A- (3.86)","B+ (3.60)"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (A)","WI10","147","64","85.9%","90.6%","5.66","B (3.27)","B (3.03)"
"Kuester, Falko","SE 120 - Eng Graph/Comp Aided Struc Des (A)","WI10","90","39","84.2%","39.5%","6.65","B+ (3.69)","A- (3.79)"
"Uang, Chia-Ming","SE 130A  - Structural Analysis I          (A)","WI10","150","61","93.3%","98.3%","10.67","B (3.14)","B- (2.91)"
"Krysl, Petr","SE 131 - Finite Element Analysis        (A)","WI10","83","51","64.7%","52.9%","8.62","B (3.04)","B (3.21)"
"Pridmore, Anna","SE 142 - Design of Composite Structures (A)","WI10","31","13","84.6%","92.3%","6.50","B+ (3.54)","B (3.24)"
"Restrepo, Jose","SE 151A  - Design of Structural Concrete  (A)","WI10","74","56","83.6%","67.3%","12.86","B+ (3.38)","B+ (3.37)"
"Elgamal, Ahmed","SE 181 - Geotechnical Engineering       (A)","WI10","80","39","92.3%","89.5%","6.81","B (3.26)","B- (2.88)"
"Lanza Di Scalea, Francesco","SE 87 - Freshman Seminar               (A)","WI10","11","5","80.0%","100.0%","0.50","N/A","N/A"
"Kuester, Falko","SE 9 - Algorithims&Programming for SE (A)","WI10","131","73","52.1%","21.1%","7.44","B (3.04)","B (3.23)"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design  (A)","FA09","136","107","91.4%","91.4%","3.98","B (3.30)","B (3.04)"
"Van Den Einde, Yael Dahlia","SE 101A  - Mechanics I: Statics           (A)","FA09","157","129","95.2%","92.8%","4.83","B+ (3.40)","C+ (2.64)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design   (A)","FA09","103","71","88.1%","82.4%","7.37","B+ (3.56)","B- (2.89)"
"Nemat-Nasser, Siavouche","SE 110A  - Solid Mechanics I              (A)","FA09","41","31","90.0%","58.1%","6.82","N/A","B- (2.79)"
"Shing, P. Benson","SE 111A  - Steel Bridge Design Comp A     (A)","FA09","13","6","83.3%","100.0%","14.50","A (4.00)","N/A"
"Van Den Einde, Yael Dahlia","SE 112A  - Concrete Canoe Design Comp A   (A)","FA09","38","25","88.0%","96.0%","5.37","A- (3.76)","B+ (3.48)"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II  (A)","FA09","106","53","52.8%","69.2%","8.58","B- (2.94)","C+ (2.62)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA09","123","91","70.0%","96.7%","10.48","B (3.29)","B- (2.72)"
"Uang, Chia-Ming","SE 150 - Structrl Design Prin:App/Steel (A)","FA09","78","66","98.5%","100.0%","8.68","B (3.19)","B- (2.96)"
"Kosmatka, John B","SE 160B  - Aerospace Structural Mechs II  (A)","FA09","80","61","86.9%","80.3%","9.13","B (3.08)","B- (2.76)"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering         (A)","FA09","48","52","100.0%","100.0%","4.34","B+ (3.64)","B (3.13)"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","SU09","82","24","100.0%","95.8%","8.33","N/A","N/A"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","SU09","85","24","87.5%","95.8%","9.67","N/A","N/A"
"KAD, BIMAL K.","SE 2 - Structural Materials           (A)","SU09","30","22","63.6%","40.9%","7.50","B- (2.95)","N/A"
"Hoger, Anne","SE 101B  - Mechanics II: Dynamics         (A)","SP09","182","103","85.1%","92.1%","6.89","N/A","C (2.04)"
"Van Den Einde, Yael Dahlia","SE 101C  - Mechanics III: Vibrations      (A)","SP09","75","48","79.2%","85.4%","8.04","B+ (3.31)","B- (2.84)"
"Asaro, Robert J","SE 102 - Numricl,Computnl&GraphclTls I  (A)","SP09","114","87","44.0%","48.2%","7.94","B+ (3.32)","B+ (3.63)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design   (A)","SP09","22","12","100.0%","91.7%","5.33","B+ (3.58)","B- (2.96)"
"Lubarda, Vlado","SE 110A  - Solid Mechanics I              (A)","SP09","185","126","85.5%","85.5%","5.55","N/A","C (2.04)"
"Lubarda, Vlado","SE 110B  - Solid Mechanics II             (A)","SP09","104","68","93.9%","83.3%","6.91","B (3.25)","C+ (2.62)"
"Bazilevs, Yuri","SE 130B  - Structural Analysis II         (A)","SP09","76","63","96.7%","100.0%","9.39","B+ (3.39)","B- (2.80)"
"Qiao, Yu","SE 140 - Structures & Materials Lab     (A)","SP09","117","15","86.7%","40.0%","6.10","B+ (3.60)","B+ (3.53)"
"Shing, P. Benson","SE 151B  - Design of Structural Concrete  (A)","SP09","106","39","94.4%","100.0%","9.74","B (3.21)","C+ (2.59)"
"Uang, Chia-Ming","SE 152 - Seismic Design of Structures   (A)","SP09","63","34","91.2%","73.5%","9.79","B+ (3.58)","B (3.03)"
"Van Den Einde, Yael Dahlia","SE 152 - Seismic Design of Structures   (A)","SP09","63","34","91.2%","73.5%","9.79","B+ (3.58)","B (3.03)"
"Kosmatka, John B","SE 160A  - Aerospace Structural Mechs I   (A)","SP09","82","60","88.3%","82.8%","7.52","B (3.12)","B- (2.80)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation      (A)","SP09","33","27","96.3%","96.3%","3.91","B (3.27)","B- (2.80)"
"Hutchinson, Tara","SE 182 - Foundation Engineering         (A)","SP09","11","10","100.0%","70.0%","5.70","B (3.11)","N/A"
"Uang, Chia-Ming","SE 192 - Sr Sem. Structural Engineering (A)","SP09","10","7","100.0%","100.0%","1.93","N/A","N/A"
"Qiao, Yu","SE 2 - Structural Materials           (A)","SP09","155","45","79.5%","73.8%","5.03","B+ (3.52)","B- (2.88)"
"Lanza Di Scalea, Francesco","SE 87 - Freshman Seminar               (A)","SP09","8","6","100.0%","100.0%","0.83","A (4.00)","N/A"
"Hoger, Anne","SE 101A  - Mechanics I: Statics           (A)","WI09","98","68","94.1%","95.6%","5.90","N/A","C+ (2.31)"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (B)","WI09","109","76","94.7%","98.7%","5.63","N/A","C (2.19)"
"Van Den Einde, Yael Dahlia","SE 101B  - Mechanics II: Dynamics         (A)","WI09","141","76","60.3%","78.7%","8.31","B- (2.94)","C+ (2.57)"
"Benson, David J","SE 101C  - Mechanics III: Vibrations      (A)","WI09","143","64","93.7%","98.4%","6.00","B+ (3.56)","C (2.23)"
"Lanza Di Scalea, Francesco","SE 110A  - Solid Mechanics I              (A)","WI09","45","21","94.7%","95.0%","6.82","B+ (3.40)","B- (2.93)"
"Lanza Di Scalea, Francesco","SE 110A  - Solid Mechanics I              (A)","WI09","88","54","94.1%","90.4%","6.83","B (3.29)","B- (2.93)"
"Shing, P. Benson","SE 111B  - Steel Bridge Design Comp B     (A)","WI09","25","14","100.0%","35.7%","5.21","A- (3.93)","B (3.10)"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (A)","WI09","84","54","90.7%","96.3%","5.13","B+ (3.35)","B (3.15)"
"Kuester, Falko","SE 120 - Eng Graph/Comp Aided Struc Des (A)","WI09","87","47","73.3%","42.2%","5.98","B+ (3.68)","B+ (3.43)"
"Uang, Chia-Ming","SE 130A  - Structural Analysis I          (A)","WI09","76","43","100.0%","97.7%","9.43","B (3.21)","B- (2.83)"
"Krysl, Petr","SE 131 - Finite Element Analysis        (A)","WI09","113","49","63.3%","70.8%","9.32","B (3.06)","B- (2.81)"
"Pridmore, Anna","SE 142 - Design of Composite Structures (A)","WI09","22","22","100.0%","100.0%","9.23","B+ (3.32)","B (3.03)"
"Restrepo, Jose","SE 151A  - Design of Structural Concrete  (A)","WI09","112","36","80.6%","41.7%","9.56","B+ (3.49)","B (3.26)"
"Cover, Jennifer Lisa","SE 154 - Design of Timber Structures    (A)","WI09","41","31","96.8%","90.3%","8.76","B+ (3.39)","B (3.19)"
"Hutchinson, Tara","SE 181 - Geotechnical Engineering       (A)","WI09","35","22","77.3%","68.2%","6.12","B (3.18)","C+ (2.42)"
"Bazilevs, Yuri","SE 87 - Freshman Seminar               (A)","WI09","12","12","90.9%","100.0%","0.50","A (4.00)","N/A"
"Kuester, Falko","SE 9 - Algorithims&Programming for SE (A)","WI09","85","59","51.7%","32.8%","8.97","B+ (3.32)","B (3.26)"
"Restrepo, Jose","SE 1 - Intro. to Structures & Design  (A)","FA08","120","63","83.9%","59.0%","5.75","B (3.27)","B- (2.94)"
"Van Den Einde, Yael Dahlia","SE 101A  - Mechanics I: Statics           (A)","FA08","148","115","98.2%","96.5%","6.85","B+ (3.51)","B- (2.96)"
"Zhu, Qiang","SE 101C  - Mechanics III: Vibrations      (A)","FA08","192","116","80.7%","80.9%","5.21","B+ (3.35)","B (3.18)"
"Kim, Hyonny","SE 110B  - Solid Mechanics II             (A)","FA08","112","80","97.5%","97.5%","5.90","B+ (3.32)","C+ (2.70)"
"Van Den Einde, Yael Dahlia","SE 111A  - Steel Bridge Design Comp A     (A)","FA08","31","18","94.4%","94.4%","3.06","A (4.00)","A- (3.70)"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II  (A)","FA08","103","54","23.5%","41.2%","10.01","B- (2.89)","B- (2.97)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA08","70","49","77.6%","98.0%","10.88","B (3.02)","C+ (2.65)"
"Uang, Chia-Ming","SE 150 - Structrl Design Prin:App/Steel (A)","FA08","125","70","100.0%","98.5%","9.54","B (3.14)","B- (2.95)"
"Kosmatka, John B","SE 160B  - Aerospace Structural Mechs II  (A)","FA08","72","44","87.5%","87.8%","8.74","B (3.19)","B- (2.86)"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering         (A)","FA08","50","47","97.8%","95.7%","5.11","B+ (3.40)","B- (2.98)"
"Seible, Frieder","SE 1 - Intro. to Structures & Design  (A)","SU08","20","18","100.0%","83.3%","5.30","B+ (3.64)","N/A"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design  (A)","SU08","20","18","100.0%","94.4%","6.62","B+ (3.64)","N/A"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","SU08","60","49","97.9%","100.0%","7.38","N/A","N/A"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","SU08","80","52","94.0%","100.0%","9.52","N/A","N/A"
"Nesterenko, Vitali F","SE 101C  - Mechanics III: Vibrations      (A)","SU08","60","58","79.6%","96.3%","7.66","B+ (3.35)","N/A"
"Krysl, Petr","SE 130B  - Structural Analysis II         (A)","SU08","30","26","70.8%","65.2%","14.34","B- (2.85)","N/A"
"KAD, BIMAL K.","SE 2 - Structural Materials           (A)","SU08","39","39","83.8%","59.5%","7.99","B (3.10)","N/A"
"Murakami, Hidenori","SE 101B  - Mechanics II: Dynamics         (A)","SP08","190","92","79.3%","55.4%","6.76","N/A","C+ (2.54)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design   (A)","SP08","124","92","94.2%","95.3%","5.12","B+ (3.44)","B- (2.96)"
"Luco, J. Enrique","SE 110A  - Solid Mechanics I              (A)","SP08","90","59","89.7%","80.4%","6.74","B (3.04)","C+ (2.54)"
"Markenscoff, Xanthippi","SE 110A  - Solid Mechanics I              (A)","SP08","123","79","64.6%","17.7%","6.63","B+ (3.35)","B- (2.70)"
"Kuester, Falko","SE 120 - Eng Graph/Comp Aided Struc Des (A)","SP08","72","30","65.4%","46.2%","4.71","B+ (3.43)","B (3.16)"
"Conte, Joel P","SE 130B  - Structural Analysis II         (A)","SP08","100","58","98.2%","100.0%","12.47","B+ (3.35)","B (3.06)"
"Qiao, Yu","SE 140 - Structures & Materials Lab     (A)","SP08","115","51","75.5%","53.1%","6.62","A- (3.80)","B+ (3.43)"
"Shing, P. Benson","SE 151B  - Design of Structural Concrete  (A)","SP08","119","80","85.7%","86.8%","9.28","B+ (3.39)","B- (2.81)"
"Shing, P. Benson","SE 152 - Seismic Design of Structures   (A)","SP08","122","36","94.3%","97.1%","13.44","B+ (3.52)","B+ (3.37)"
"Uang, Chia-Ming","SE 152 - Seismic Design of Structures   (A)","SP08","122","33","93.9%","100.0%","13.11","B+ (3.52)","B+ (3.37)"
"Cover, Jennifer Lisa","SE 154 - Design of Timber Structures    (A)","SP08","72","40","97.5%","87.5%","6.80","B+ (3.46)","B (3.17)"
