"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Lott, Margaret S.","LIGN 146 - Sociolinguistics/Deaf Communit (A)","FA12","24","12","91.7%","91.7%","3.00","B+ (3.67)","B+ (3.39)"
"Ackerman, Farrell","LIGN 176 - Language/Politics&Advertising (A)","FA12","76","37","94.4%","91.7%","5.33","B+ (3.52)","B+ (3.44)"
"Kluender, Robert","LIGN 179 - Second Lang Acquisition Resrc (A)","FA12","75","61","86.7%","96.7%","7.43","B (3.07)","B (3.06)"
"Hall, Matthew L","LIGN 7 - Sign Language and its Culture (A)","FA12","100","55","96.2%","100.0%","3.25","B+ (3.43)","B- (2.77)"
"Goodall, Grant Todd","LIGN 87 - Freshman Seminar (A)","FA12","18","12","100.0%","100.0%","0.67","A (4.00)","N/A"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","FA12","14","5","100.0%","100.0%","2.90","B+ (3.40)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","FA12","23","11","100.0%","100.0%","3.50","A- (3.75)","B+ (3.34)"
"Moore, John C.","LIHL 115 - Korean for Korean Speakers (A)","FA12","7","6","100.0%","100.0%","4.83","A- (3.75)","N/A"
"Akjeje, Abdelhak","LIHL 116 - Arabic for Arabic Speakers (A)","FA12","10","5","100.0%","100.0%","4.10","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","FA12","18","6","100.0%","100.0%","3.30","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","FA12","10","3","100.0%","100.0%","3.17","B+ (3.67)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","FA12","8","3","100.0%","100.0%","4.50","B+ (3.50)","N/A"
"Lee, Leslie","LIGN 101   - Introduction/Study of Language (A)","S112","26","21","85.7%","81.0%","8.12","B- (2.79)","B (3.10)"
"Moore, John C.","LIGN 147GS - Spanish Dialectology           (A)","S112","18","12","83.3%","75.0%","4.17","B+ (3.60)","N/A"
"Moore, John C.","LIGN 187GS - Art Lang & Culture-Flamenco    (A)","S112","18","12","66.7%","75.0%","4.50","B+ (3.50)","N/A"
"Schane, Sanford A.","LIGN 105   - Law and Language               (A)","SP12","100","42","78.6%","76.2%","6.01","B (3.16)","C+ (2.69)"
"Ackerman, Farrell","LIGN 120   - Morphology                     (A)","SP12","91","54","86.5%","88.5%","4.88","B+ (3.49)","B (3.27)"
"Caponigro, Ivano","LIGN 130   - Semantics                      (A)","SP12","94","66","87.7%","96.9%","4.34","B (3.25)","B- (2.98)"
"Moore, John C.","LIGN 143   - The Structure of Spanish       (A)","SP12","63","36","80.0%","85.7%","5.99","A- (3.75)","B+ (3.32)"
"Levy, Roger","LIGN 170   - Psycholinguistics              (A)","SP12","64","44","65.9%","70.5%","5.80","B+ (3.46)","B+ (3.37)"
"Caballero, Gabriela Hernandez","LIGN 8   - Languages & Cultures/America   (A)","SP12","110","45","93.2%","93.3%","4.09","B+ (3.38)","B- (2.74)"
"Schane, Sanford A.","LIGN 87   - Freshman Seminar               (A)","SP12","17","9","100.0%","100.0%","1.75","N/A","N/A"
"Alicio, Atilio","LIHL 112   - Filipino for Filipino Speakers (A)","SP12","20","12","100.0%","91.7%","3.17","B (3.08)","B+ (3.38)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (A)","SP12","20","8","100.0%","100.0%","4.21","A- (3.75)","B+ (3.38)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (C)","SP12","15","7","100.0%","100.0%","3.93","B+ (3.43)","N/A"
"Moore, John C.","LIHL 115   - Korean for Korean Speakers     (A)","SP12","8","7","100.0%","100.0%","5.07","B+ (3.60)","N/A"
"Sadegholvad, Elham","LIHL 117   - Persian for Persian Speakers   (A)","SP12","29","12","100.0%","100.0%","4.00","A (4.00)","A- (3.75)"
"Alicio, Atilio","LIHL 132   - Adv Filipino for Filip Speaker (A)","SP12","17","9","100.0%","88.9%","4.50","B+ (3.43)","N/A"
"Hill, Kimloan T.V.","LIHL 134   - Adv Vietnamese for Viet Speakr (A)","SP12","14","11","100.0%","100.0%","5.41","A- (3.73)","N/A"
"Caponigro, Ivano","LIGN 101   - Introduction/Study of Language (A)","WI12","89","54","90.7%","98.1%","4.12","B (3.25)","B (3.10)"
"Bakovic, Eric John","LIGN 111   - Phonology I                    (A)","WI12","67","46","84.8%","89.1%","6.46","B (3.29)","B+ (3.33)"
"Munoz Sanchez, Alicia","LIGN 119   - 1st&2nd Lang Lrn:Child to Adol (A)","WI12","76","46","100.0%","100.0%","3.11","A- (3.76)","B (3.28)"
"Munoz Sanchez, Alicia","LIGN 119   - 1st&2nd Lang Lrn:Child to Adol (A)","WI12","36","17","88.2%","94.1%","4.74","A- (3.73)","B (3.28)"
"Moore, John C.","LIGN 121   - Syntax I                       (A)","WI12","73","42","78.0%","95.1%","8.15","B (3.24)","B- (2.98)"
"Kluender, Robert","LIGN 155   - Evolution of Language          (A)","WI12","36","25","100.0%","100.0%","5.46","B+ (3.56)","B (3.03)"
"Kehler, Andrew Scott","LIGN 17   - Making and Breaking Codes      (A)","WI12","171","87","93.1%","98.8%","3.36","B+ (3.46)","B- (2.97)"
"Mayberry, Rachel","LIGN 171   - Child Language Acquisition     (A)","WI12","86","44","79.1%","55.8%","3.86","B (3.02)","C+ (2.55)"
"Arvaniti, Amalia","LIGN 174   - Gender & Language in Society   (A)","WI12","88","38","78.4%","73.0%","4.24","B (3.25)","B+ (3.53)"
"Arvaniti, Amalia","LIGN 174   - Gender & Language in Society   (A)","WI12","96","55","81.5%","81.1%","3.17","B+ (3.58)","B+ (3.53)"
"Kluender, Robert","LIGN 4   - Language as a Cognitive System (A)","WI12","34","21","100.0%","100.0%","5.17","B+ (3.35)","B- (2.82)"
"Bakovic, Eric John","LIGN 87   - Freshman Seminar               (A)","WI12","13","6","100.0%","100.0%","0.83","A (4.00)","N/A"
"Alicio, Atilio","LIHL 112   - Filipino for Filipino Speakers (A)","WI12","15","13","100.0%","100.0%","3.88","B+ (3.50)","N/A"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (A)","WI12","25","13","92.3%","75.0%","3.58","B+ (3.36)","B+ (3.40)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (B)","WI12","17","8","100.0%","100.0%","3.00","B+ (3.38)","N/A"
"Kehler, Andrew Scott","LIHL 115   - Korean for Korean Speakers     (A)","WI12","6","6","100.0%","100.0%","4.83","B+ (3.60)","N/A"
"Akjeje, Abdelhak","LIHL 116   - Arabic for Arabic Speakers     (A)","WI12","7","6","83.3%","100.0%","7.70","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 117   - Persian for Persian Speakers   (A)","WI12","18","9","100.0%","100.0%","3.83","A- (3.89)","N/A"
"Alicio, Atilio","LIHL 132   - Adv Filipino for Filip Speaker (A)","WI12","10","4","100.0%","100.0%","2.50","B+ (3.50)","N/A"
"Bakovic, Eric John","LIGN 101   - Introduction/Study of Language (A)","FA11","126","93","95.7%","98.9%","5.28","B+ (3.39)","B+ (3.33)"
"Arvaniti, Amalia","LIGN 110   - Phonetics                      (A)","FA11","107","66","78.8%","89.4%","3.58","B+ (3.68)","B+ (3.58)"
"Lott, Margaret S.","LIGN 144   - Discourse Analysis: ASL Poetr  (A)","FA11","30","15","86.7%","100.0%","4.10","B+ (3.53)","B+ (3.40)"
"Ackerman, Farrell","LIGN 176   - Language/Politics&Advertising  (A)","FA11","114","69","91.3%","92.6%","5.71","B+ (3.40)","B+ (3.44)"
"Kluender, Robert","LIGN 180   - Lang Representation in Brain   (A)","FA11","51","38","86.8%","89.5%","7.18","B+ (3.34)","B (3.10)"
"Mayberry, Rachel","LIGN 7   - Sign Language and its Culture  (A)","FA11","126","56","71.4%","73.2%","4.82","B+ (3.34)","C+ (2.44)"
"Arvaniti, Amalia","LIGN 87   - Freshman Seminar               (A)","FA11","19","14","92.9%","84.6%","0.50","A (4.00)","N/A"
"Moore, John C.","LIGN 87   - Freshman Seminar               (B)","FA11","13","8","100.0%","100.0%","0.50","A (4.00)","N/A"
"Alicio, Atilio","LIHL 112   - Filipino for Filipino Speakers (A)","FA11","16","8","100.0%","100.0%","3.50","A (4.00)","N/A"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (A)","FA11","25","12","91.7%","75.0%","3.23","B+ (3.67)","B+ (3.51)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (B)","FA11","15","11","100.0%","100.0%","6.14","A- (3.90)","N/A"
"Sadegholvad, Elham","LIHL 117   - Persian for Persian Speakers   (B)","FA11","21","10","100.0%","100.0%","3.70","A- (3.90)","B+ (3.66)"
"Alicio, Atilio","LIHL 132   - Adv Filipino for Filip Speaker (A)","FA11","11","5","100.0%","100.0%","4.10","A- (3.80)","N/A"
"Hill, Kimloan T.V.","LIHL 134   - Adv Vietnamese for Viet Speakr (A)","FA11","18","12","100.0%","100.0%","7.83","A- (3.83)","N/A"
"Riebeling, Elke","LIIT 1DX - Analysis of Italian            (A)","FA11","12","5","100.0%","100.0%","3.70","B+ (3.60)","N/A"
"Munoz Sanchez, Alicia","LISP 15   - Intermediate Spanish/Soc Sci   (A)","FA11","13","6","100.0%","100.0%","4.50","A- (3.80)","N/A"
"Munoz Sanchez, Alicia","LISP 15   - Intermediate Spanish/Soc Sci   (B)","FA11","13","3","100.0%","100.0%","0.50","A (4.00)","N/A"
"Munoz Sanchez, Alicia","LISP 15   - Intermediate Spanish/Soc Sci   (C)","FA11","10","5","100.0%","100.0%","3.70","A (4.00)","N/A"
"Davidson Zaremba, Kathryn","LIGN 101   - Introduction/Study of Language (A)","S111","19","16","100.0%","100.0%","6.38","B+ (3.60)","N/A"
"Moore, John C.","LIGN 147GS - Spanish Dialectology           (A)","S111","27","11","100.0%","100.0%","5.23","A (4.00)","B+ (3.69)"
"Moore, John C.","LIGN 187GS - Art Lang & Culture-Flamenco    (A)","S111","27","11","100.0%","100.0%","5.41","A (4.00)","A- (3.84)"
"Moussa, Randa","LIAB 1F  - Intermediate Arabic Conversatn (A)","SP11","7","6","100.0%","83.3%","5.83","B+ (3.50)","N/A"
"Schane, Sanford A.","LIGN 105   - Law and Language               (A)","SP11","135","62","85.5%","85.0%","5.02","B+ (3.36)","B- (2.88)"
"Ackerman, Farrell","LIGN 120   - Morphology                     (A)","SP11","73","42","81.0%","83.3%","4.45","B+ (3.41)","B (3.15)"
"Caponigro, Ivano","LIGN 130   - Semantics                      (A)","SP11","95","74","90.5%","97.3%","4.47","B+ (3.67)","B (3.24)"
"Lott, Margaret S.","LIGN 146   - Sociolinguistics/Deaf Communit (A)","SP11","36","21","95.2%","100.0%","3.17","B+ (3.60)","B+ (3.47)"
"Hofmeister, Philip M","LIGN 170   - Psycholinguistics              (A)","SP11","57","27","70.4%","44.4%","4.57","B+ (3.59)","B+ (3.35)"
"Arvaniti, Amalia","LIGN 175   - Sociolinguistics               (A)","SP11","73","44","97.7%","88.4%","3.64","B+ (3.57)","B+ (3.40)"
"Caballero, Gabriela Hernandez","LIGN 8   - Languages & Cultures/America   (A)","SP11","169","101","75.0%","73.5%","3.80","B+ (3.35)","B- (2.92)"
"Arvaniti, Amalia","LIGN 87   - Freshman Seminar               (A)","SP11","14","9","77.8%","66.7%","0.72","N/A","N/A"
"Alicio, Atilio","LIHL 112   - Filipino for Filipino Speakers (A)","SP11","23","9","100.0%","100.0%","3.39","B+ (3.56)","B+ (3.57)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (A)","SP11","25","12","100.0%","100.0%","5.33","B+ (3.50)","B+ (3.44)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (B)","SP11","18","8","100.0%","100.0%","4.50","A- (3.71)","N/A"
"Kehler, Andrew Scott","LIHL 115   - Korean for Korean Speakers     (A)","SP11","12","6","100.0%","100.0%","5.50","A- (3.83)","N/A"
"Akjeje, Abdelhak","LIHL 116   - Arabic for Arabic Speakers     (A)","SP11","13","9","77.8%","44.4%","3.83","A- (3.78)","N/A"
"Sadegholvad, Elham","LIHL 117   - Persian for Persian Speakers   (A)","SP11","25","5","80.0%","40.0%","3.30","B+ (3.40)","B+ (3.61)"
"Alicio, Atilio","LIHL 132   - Adv Filipino for Filip Speaker (A)","SP11","18","6","100.0%","100.0%","2.17","A- (3.83)","N/A"
"Hill, Kimloan T.V.","LIHL 134   - Adv Vietnamese for Viet Speakr (A)","SP11","29","14","92.9%","85.7%","5.07","B+ (3.54)","B+ (3.46)"
"Paladini, Denise","LIPO 17   - Int Brazil Portug: Ethnicity   (A)","SP11","12","4","100.0%","100.0%","2.00","A (4.00)","N/A"
"Hofmeister, Philip M","LIGN 101   - Introduction/Study of Language (A)","WI11","79","45","86.4%","77.3%","4.50","B+ (3.34)","B (3.02)"
"Pajak, Bozena M","LIGN 111   - Phonology I                    (A)","WI11","61","37","89.2%","77.8%","5.36","A- (3.78)","B+ (3.36)"
"Munoz Sanchez, Alicia","LIGN 119   - 1st&2nd Lang Lrn:Child to Adol (A)","WI11","22","11","90.9%","90.9%","4.70","B+ (3.64)","B (3.12)"
"Munoz Sanchez, Alicia","LIGN 119   - 1st&2nd Lang Lrn:Child to Adol (A)","WI11","70","44","97.7%","97.7%","2.83","A- (3.77)","B (3.12)"
"Moore, John C.","LIGN 121   - Syntax I                       (A)","WI11","81","46","77.8%","93.3%","7.34","B+ (3.34)","B (3.16)"
"Moore, John C.","LIGN 150   - Historical Linguistics         (A)","WI11","42","21","100.0%","95.2%","6.98","A- (3.76)","B+ (3.36)"
"Kehler, Andrew Scott","LIGN 17   - Making and Breaking Codes      (A)","WI11","209","106","92.4%","96.2%","3.69","B+ (3.33)","B- (2.91)"
"Mayberry, Rachel","LIGN 171   - Child Language Acquisition     (A)","WI11","69","35","88.6%","74.3%","4.50","B (3.29)","C+ (2.63)"
"Kluender, Robert","LIGN 4   - Language as a Cognitive System (A)","WI11","63","52","78.4%","96.0%","4.89","B (3.02)","B- (2.88)"
"Alicio, Atilio","LIHL 112   - Filipino for Filipino Speakers (A)","WI11","25","16","100.0%","100.0%","4.23","B+ (3.69)","B+ (3.60)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (A)","WI11","24","11","90.9%","90.9%","3.59","A- (3.80)","B (3.24)"
"Hill, Kimloan T.V.","LIHL 114   - Vietnamese for Vietn Speakers  (B)","WI11","20","10","100.0%","100.0%","4.30","A- (3.80)","B (3.24)"
"Moore, John C.","LIHL 115   - Korean for Korean Speakers     (A)","WI11","13","4","100.0%","100.0%","3.50","B+ (3.67)","N/A"
"Sadegholvad, Elham","LIHL 117   - Persian for Persian Speakers   (A)","WI11","21","8","100.0%","87.5%","4.00","A (4.00)","A- (3.78)"
"Alicio, Atilio","LIHL 132   - Adv Filipino for Filip Speaker (A)","WI11","16","11","100.0%","100.0%","3.41","A- (3.70)","N/A"
"Paladini, Denise","LIPO 16   - Int Brazil Portug: Cultrl Mvmt (A)","WI11","18","8","100.0%","100.0%","1.25","A (4.00)","N/A"
"Riebeling, Elke","LIGM 1D  - German Conversation            (A)","FA10","10","5","80.0%","100.0%","2.50","B+ (3.50)","N/A"
"Riebeling, Elke","LIGM 1D  - German Conversation            (B)","FA10","11","8","87.5%","87.5%","3.75","B+ (3.50)","N/A"
"Caponigro, Ivano","LIGN 101 - Introduction/Study of Language (A)","FA10","143","101","90.0%","99.0%","4.00","B+ (3.45)","B (3.14)"
"Arvaniti, Amalia","LIGN 110 - Phonetics                      (A)","FA10","79","43","86.0%","83.7%","3.85","B+ (3.67)","B+ (3.50)"
"Levy, Roger","LIGN 165 - Computational Linguistics      (A)","FA10","14","4","100.0%","100.0%","6.00","A- (3.75)","N/A"
"Ackerman, Farrell","LIGN 176 - Language/Politics&Advertising  (A)","FA10","83","41","95.1%","90.2%","4.45","B+ (3.42)","B (3.20)"
"Kluender, Robert","LIGN 179 - Second Lang Acquisition Resrc  (A)","FA10","50","29","89.7%","89.7%","6.91","B+ (3.33)","B (3.23)"
"Kluender, Robert","LIGN 181 - Lang Processing in the Brain   (A)","FA10","16","8","87.5%","87.5%","8.25","B+ (3.63)","N/A"
"Mayberry, Rachel","LIGN 7 - Sign Language and its Culture  (A)","FA10","178","112","78.4%","73.9%","3.65","B+ (3.36)","B- (2.85)"
"Moore, John C.","LIGN 87 - Freshman Seminar               (A)","FA10","11","8","100.0%","100.0%","0.75","A (4.00)","N/A"
"Goodall, Grant Todd","LIGN 87 - Freshman Seminar               (B)","FA10","17","13","91.7%","92.3%","0.81","A (4.00)","N/A"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","FA10","20","9","100.0%","100.0%","4.72","B+ (3.67)","B+ (3.44)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (A)","FA10","24","13","100.0%","92.3%","4.50","B+ (3.57)","B (3.29)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (B)","FA10","14","8","87.5%","100.0%","5.25","B+ (3.50)","N/A"
"Kim, Boyoung","LIHL 115 - Korean for Korean Speakers     (A)","FA10","19","14","92.9%","92.9%","5.64","A- (3.92)","N/A"
"Akjeje, Abdelhak","LIHL 116 - Arabic for Arabic Speakers     (A)","FA10","13","10","90.0%","80.0%","5.10","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers   (A)","FA10","21","7","100.0%","100.0%","2.50","A (4.00)","A- (3.75)"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","FA10","12","5","100.0%","100.0%","2.90","B+ (3.40)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","FA10","25","9","88.9%","100.0%","4.94","B+ (3.57)","B+ (3.44)"
"Chung, Youn Ah","LIHL 135 - Adv Korean for Korean Speakers (A)","FA10","21","6","100.0%","100.0%","9.17","A- (3.80)","N/A"
"Riebeling, Elke","LIIT 1DX - Analysis of Italian            (A)","FA10","14","5","100.0%","100.0%","3.70","A (4.00)","N/A"
"Paladini, Denise","LIPO 15 - Int Brazilian Portug: Soc Mvmt (A)","FA10","8","4","100.0%","100.0%","2.50","A (4.00)","N/A"
"Munoz Sanchez, Alicia","LISP 15 - Intermediate Spanish/Soc Sci   (A)","FA10","16","10","90.0%","100.0%","2.10","A- (3.86)","N/A"
"Munoz Sanchez, Alicia","LISP 15 - Intermediate Spanish/Soc Sci   (B)","FA10","15","6","100.0%","100.0%","2.17","A (4.00)","N/A"
"Munoz Sanchez, Alicia","LISP 15 - Intermediate Spanish/Soc Sci   (C)","FA10","18","9","88.9%","100.0%","1.83","B+ (3.57)","N/A"
"Moore, John C.","LIGN 147GS - Spanish Dialectology           (A)","SU10","24","8","100.0%","100.0%","3.00","A- (3.88)","N/A"
"Moore, John C.","LIGN 187GS - Art Lang & Culture-Flamenco    (A)","SU10","24","8","100.0%","100.0%","2.75","A- (3.88)","N/A"
"Schane, Sanford A.","LIGN 105 - Law and Language               (A)","SP10","93","43","93.0%","93.0%","4.93","B+ (3.40)","B (3.14)"
"Ackerman, Farrell","LIGN 120 - Morphology                     (A)","SP10","68","43","86.0%","88.1%","3.90","B+ (3.63)","B (3.23)"
"Caponigro, Ivano","LIGN 130 - Semantics                      (A)","SP10","54","44","97.6%","100.0%","3.98","B+ (3.48)","B (3.29)"
"Moore, John C.","LIGN 143 - The Structure of Spanish       (A)","SP10","56","34","93.9%","100.0%","5.83","A- (3.71)","B+ (3.44)"
"Lott, Margaret S.","LIGN 144 - Discourse Analysis: ASL Poetr  (A)","SP10","26","20","90.0%","95.0%","3.40","B+ (3.47)","B+ (3.35)"
"Levy, Roger","LIGN 170 - Psycholinguistics              (A)","SP10","49","35","88.6%","80.0%","5.56","B+ (3.67)","B+ (3.52)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America   (A)","SP10","128","79","80.8%","76.9%","3.18","B+ (3.34)","B (3.03)"
"Goodall, Grant Todd","LIGN 87 - Freshman Seminar               (A)","SP10","11","6","100.0%","100.0%","0.50","N/A","N/A"
"Bakovic, Eric John","LIGN 87 - Freshman Seminar               (B)","SP10","13","6","100.0%","100.0%","0.83","A (4.00)","N/A"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","SP10","24","11","100.0%","100.0%","3.05","A- (3.80)","B+ (3.64)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (A)","SP10","26","18","100.0%","94.1%","4.06","B+ (3.47)","B+ (3.46)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (B)","SP10","19","18","100.0%","100.0%","4.50","B+ (3.69)","N/A"
"Kehler, Andrew Scott","LIHL 115 - Korean for Korean Speakers     (A)","SP10","19","14","100.0%","92.9%","5.07","B+ (3.58)","N/A"
"Akjeje, Abdelhak","LIHL 116 - Arabic for Arabic Speakers     (A)","SP10","14","3","100.0%","66.7%","9.83","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers   (A)","SP10","15","10","100.0%","100.0%","2.90","A- (3.78)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","SP10","18","7","100.0%","100.0%","3.07","A (4.00)","N/A"
"Kehler, Andrew Scott","LIHL 135 - Adv Korean for Korean Speakers (A)","SP10","21","6","83.3%","83.3%","3.17","B+ (3.50)","B+ (3.58)"
"Paladini, Denise","LIPO 17 - Int Brazil Portug: Ethnicity   (A)","SP10","17","6","100.0%","100.0%","1.50","A (4.00)","N/A"
"Ackerman, Farrell","LIGN 101 - Introduction/Study of Language (A)","WI10","79","34","97.1%","85.3%","4.62","B+ (3.40)","B+ (3.51)"
"Bakovic, Eric John","LIGN 111 - Phonology I                    (A)","WI10","42","39","89.7%","94.9%","6.45","B (3.16)","B (3.12)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI10","90","54","90.7%","96.3%","3.46","B+ (3.63)","B (3.13)"
"Fukuda, Shinichiro","LIGN 121 - Syntax I                       (A)","WI10","56","41","85.4%","90.2%","6.75","B+ (3.33)","B- (2.96)"
"Mayberry, Rachel","LIGN 140 - The Structure of A.S.L.        (A)","WI10","32","21","23.8%","28.6%","4.79","B (3.00)","B (3.17)"
"Kluender, Robert","LIGN 155 - Evolution of Language          (A)","WI10","20","17","76.5%","100.0%","6.38","B+ (3.56)","B+ (3.35)"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes      (A)","WI10","196","84","95.2%","97.6%","3.00","B+ (3.55)","B- (2.99)"
"Arvaniti, Amalia","LIGN 174 - Gender & Language in Society   (A)","WI10","182","92","83.7%","81.5%","4.46","B+ (3.50)","B+ (3.34)"
"Kluender, Robert","LIGN 4 - Language as a Cognitive System (A)","WI10","93","62","75.8%","91.9%","4.93","B (3.05)","B- (2.97)"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","WI10","25","13","92.3%","100.0%","5.12","A- (3.70)","B+ (3.59)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (A)","WI10","26","10","100.0%","100.0%","4.30","B+ (3.63)","B+ (3.46)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (B)","WI10","15","9","100.0%","100.0%","5.83","A- (3.75)","N/A"
"","LIHL 115 - Korean for Korean Speakers     (A)","WI10","23","8","100.0%","100.0%","4.75","A- (3.83)","N/A"
"Akjeje, Abdelhak","LIHL 116 - Arabic for Arabic Speakers     (A)","WI10","12","5","80.0%","80.0%","6.90","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers   (A)","WI10","16","6","100.0%","100.0%","1.83","B+ (3.67)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","WI10","13","5","100.0%","100.0%","2.90","A- (3.75)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","WI10","10","6","100.0%","100.0%","5.17","A- (3.83)","N/A"
"","LIHL 135 - Adv Korean for Korean Speakers (A)","WI10","30","5","80.0%","100.0%","2.90","A- (3.80)","N/A"
"Levy, Roger","LIGN 101 - Introduction/Study of Language (A)","FA09","90","68","88.2%","100.0%","4.17","B (3.26)","B (3.20)"
"Arvaniti, Amalia","LIGN 110 - Phonetics                      (A)","FA09","66","46","91.3%","80.4%","2.41","B+ (3.60)","B+ (3.61)"
"Kluender, Robert","LIGN 172 - Language and the Brain         (A)","FA09","43","23","95.5%","100.0%","5.07","B+ (3.35)","B (3.18)"
"Ackerman, Farrell","LIGN 176 - Language/Politics&Advertising  (A)","FA09","70","39","97.4%","97.4%","4.08","B+ (3.67)","B+ (3.36)"
"Rose, Sharon","LIGN 177 - Multilingualism                (A)","FA09","54","26","88.5%","96.2%","3.19","B+ (3.56)","B- (2.86)"
"Kluender, Robert","LIGN 180 - Language and the Brain         (A)","FA09","43","23","95.5%","100.0%","5.07","B+ (3.35)","B (3.18)"
"Mayberry, Rachel","LIGN 7 - Sign Language and its Culture  (A)","FA09","204","92","73.6%","80.0%","2.48","B+ (3.40)","B (3.01)"
"Moore, John C.","LIGN 87 - Freshman Seminar               (A)","FA09","9","8","87.5%","100.0%","0.50","A (4.00)","N/A"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","FA09","19","16","100.0%","100.0%","2.88","B+ (3.38)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (A)","FA09","26","19","100.0%","100.0%","3.83","B+ (3.56)","B (3.26)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers  (B)","FA09","15","10","100.0%","100.0%","2.06","B+ (3.44)","N/A"
"Kim, Boyoung","LIHL 115 - Korean for Korean Speakers     (A)","FA09","23","21","100.0%","100.0%","3.83","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers   (A)","FA09","15","6","100.0%","100.0%","3.83","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","FA09","8","7","100.0%","100.0%","4.21","A- (3.86)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","FA09","17","15","100.0%","86.7%","4.50","A- (3.77)","N/A"
"Park, Jeehyun","LIHL 135 - Adv Korean for Korean Speakers (A)","FA09","33","20","84.2%","89.5%","3.55","A- (3.85)","N/A"
"","LIHL 137 - Adv Persian for Persn Speakers (A)","FA09","9","9","100.0%","100.0%","7.25","A- (3.88)","N/A"
"Munoz Sanchez, Alicia","LISP 15 - Intermediate Spanish/Soc Sci   (A)","FA09","13","8","100.0%","100.0%","1.00","A- (3.88)","N/A"
"Munoz Sanchez, Alicia","LISP 15 - Intermediate Spanish/Soc Sci   (B)","FA09","13","13","100.0%","100.0%","1.30","A- (3.78)","N/A"
"Moore, John C.","LIGN 147GS - Spanish Dialectology           (A)","SU09","23","6","100.0%","100.0%","3.83","A (4.00)","N/A"
"Moore, John C.","LIGN 187GS - Art Lang & Culture-Flamenco    (A)","SU09","23","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Kilpatrick, Cynthia Diane","LIGN 101 - Introduction/Study of Language (A)","SP09","72","52","96.1%","98.1%","3.42","B+ (3.60)","B (3.05)"
