"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Driscoll, Neal W.","SIO 35 - Water (A)","WI15","176","75","95.8%","98.6%","3.46","B+ (3.55)","B+ (3.49)"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","WI15","136","75","100.0%","100.0%","3.05","A- (3.85)","B+ (3.66)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","WI15","17","12","100.0%","91.7%","0.67","A (4.00)","N/A"
"Day, James M.D.","SIO 100 - Introduction to Field Methods (A)","FA14","23","7","71.4%","85.7%","6.79","B+ (3.50)","B (3.17)"
"Tauxe, Lisa","SIO 100 - Introduction to Field Methods (A)","FA14","20","7","71.4%","71.4%","6.79","B+ (3.50)","B (3.17)"
"Aluwihare, Lihini","SIO 101 - California Coast Oceanography (A)","FA14","32","9","66.7%","66.7%","5.61","B+ (3.56)","B (3.25)"
"Landry, Michael Raymond","SIO 101 - California Coast Oceanography (A)","FA14","33","9","66.7%","88.9%","5.61","B+ (3.56)","B (3.25)"
"Constable, Steven C","SIO 103 - Introduction to Geophysics (A)","FA14","19","6","100.0%","100.0%","8.50","B+ (3.50)","N/A"
"Masters, Thomas G","SIO 103 - Introduction to Geophysics (A)","FA14","21","6","100.0%","75.0%","8.50","B+ (3.50)","B- (2.87)"
"Norris, Richard D.","SIO 104 - Paleobiology & History of Life (A)","FA14","25","6","83.3%","100.0%","7.17","B (3.17)","B (3.27)"
"Brown, Kevin Michael","SIO 106 - Introduction to Hydrogeology (A)","FA14","13","5","100.0%","75.0%","8.50","B+ (3.50)","N/A"
"Hilton, David Raymond","SIO 106 - Introduction to Hydrogeology (A)","FA14","11","3","100.0%","100.0%","5.83","A (4.00)","N/A"
"Keeling, Ralph F.","SIO 117 - Physical Basis of Global Warmg (A)","FA14","6","5","100.0%","100.0%","4.50","B+ (3.60)","N/A"
"Peach, Cheryl","SIO 12 - History of Earth & Evolution (A)","FA14","116","44","88.4%","95.3%","3.50","B+ (3.56)","B+ (3.47)"
"Allen, Andrew Ellis","SIO 123 - Microbial Env Systems Biology (A)","FA14","7","5","100.0%","100.0%","5.50","A (4.00)","N/A"
"Burton, Ronald S.","SIO 132 - Introduction to Marine Biology (A)","FA14","133","46","93.5%","97.8%","5.02","B (3.29)","B- (2.80)"
"Hastings, Philip A.","SIO 132 - Introduction to Marine Biology (A)","FA14","127","48","93.5%","91.3%","5.02","B (3.29)","B- (2.80)"
"Laske, Gabi","SIO 15 - Natural Disasters (A)","FA14","397","150","93.8%","95.1%","3.49","A- (3.84)","B+ (3.54)"
"Cook, Geoffrey W","SIO 170 - Introduction to Volcanology (A)","FA14","16","13","100.0%","100.0%","4.96","B+ (3.69)","N/A"
"Semmens, Brice Xavier","SIO 187 - Stat Methods in Marine Biology (A)","FA14","46","16","81.3%","100.0%","5.75","B (3.21)","B- (2.70)"
"Hamdoun, Amr","SIO 189 - Pollution, Environmnt & Health (A)","FA14","81","39","97.2%","97.2%","4.79","B (3.15)","B (3.04)"
"Teranes, Jane","SIO 25 - Climate Change and Society (A)","FA14","78","33","67.7%","83.9%","4.10","B (3.14)","B (3.26)"
"Castillo, Paterno R.","SIO 30 - The Oceans (A)","FA14","124","51","64.4%","75.0%","4.09","B (3.11)","B (3.04)"
"Holland, Nicholas D.","SIO 30 - The Oceans (A)","FA14","140","50","63.6%","60.5%","4.08","B (3.08)","B (3.04)"
"Mackinnon, Jennifer A.","SIO 30 - The Oceans (A)","FA14","140","51","66.7%","86.4%","4.14","B (3.11)","B (3.04)"
"Barbeau, Katherine","SIO 40 - Life and Climate on Earth (A)","FA14","109","98","90.3%","92.5%","4.10","B+ (3.47)","B+ (3.45)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","FA14","34","18","100.0%","100.0%","4.85","A- (3.80)","B+ (3.41)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","FA14","18","14","100.0%","100.0%","0.50","A (4.00)","N/A"
"Gibson, Carl H.","SIO 87 - Freshman Seminar (B)","FA14","16","10","66.7%","88.9%","1.83","N/A","N/A"
"Deheyn, Dimitri Dominique","SIO 90 - Undergraduate Seminar (A)","FA14","62","29","100.0%","100.0%","0.50","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","S114","66","35","100.0%","100.0%","2.83","A- (3.93)","B+ (3.65)"
"Sclater, John G.","SIO 10 - The Earth (A)","SP14","112","35","88.6%","88.6%","3.53","A- (3.76)","B+ (3.31)"
"Driscoll, Neal W.","SIO 105 - Sedimentology & Stratigraphy (A)","SP14","20","13","100.0%","100.0%","4.32","A- (3.82)","A- (3.80)"
"Ogden, Darcy Elizabeth","SIO 113 - Intro to Computationl Erth Sci (A)","SP14","27","12","100.0%","100.0%","5.50","B+ (3.67)","A- (3.91)"
"Fricker, Helen A.","SIO 115 - Ice and the Climate System (A)","SP14","6","5","80.0%","80.0%","5.70","B (3.00)","N/A"
"Taylor, Jennifer Rebecca","SIO 125 - Biomechanics of Marine Life (A)","SP14","5","3","100.0%","100.0%","3.83","B+ (3.50)","N/A"
"Palenik, Brian","SIO 126 - Marine Microbiology (A)","SP14","23","11","80.0%","80.0%","4.50","B+ (3.30)","B (3.11)"
"Burton, Ronald S.","SIO 127 - Marine Molecular Ecology (A)","SP14","18","10","100.0%","100.0%","2.94","B+ (3.43)","N/A"
"Ballance, Lisa Taylor","SIO 133 - Marine Mammal Biology (A)","SP14","57","20","100.0%","100.0%","4.08","B+ (3.35)","B+ (3.31)"
"Hildebrand, John A","SIO 133 - Marine Mammal Biology (A)","SP14","57","18","100.0%","100.0%","4.28","B+ (3.41)","B+ (3.31)"
"Fricker, Helen A.","SIO 135 - Satellite Remote Sensing (A)","SP14","9","3","100.0%","66.7%","3.17","B+ (3.50)","N/A"
"Sandwell, David T","SIO 135 - Satellite Remote Sensing (A)","SP14","9","4","75.0%","100.0%","4.50","B+ (3.33)","N/A"
"Brahamsha, Bianca M.","SIO 136 - Marine Biology Laboratory (A)","SP14","24","21","100.0%","90.5%","6.10","B+ (3.48)","B+ (3.48)"
"Levin, Lisa Ann","SIO 136 - Marine Biology Laboratory (A)","SP14","24","20","95.0%","95.0%","6.70","B+ (3.42)","B+ (3.48)"
"Palenik, Brian","SIO 136 - Marine Biology Laboratory (A)","SP14","24","20","95.0%","90.0%","6.70","B+ (3.45)","B+ (3.48)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (A)","SP14","24","20","95.0%","95.0%","6.61","B+ (3.42)","B+ (3.48)"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (A)","SP14","24","20","95.0%","95.0%","6.50","B+ (3.42)","B+ (3.48)"
"Smith, Jennifer","SIO 136 - Marine Biology Laboratory (A)","SP14","24","20","100.0%","95.0%","6.39","B+ (3.42)","B+ (3.48)"
"Tresguerres, Martin","SIO 136 - Marine Biology Laboratory (A)","SP14","24","20","100.0%","95.0%","6.40","B+ (3.47)","B+ (3.48)"
"Wegner, Nicholas Craig","SIO 136 - Marine Biology Laboratory (A)","SP14","24","12","100.0%","100.0%","8.17","B+ (3.64)","N/A"
"Charles, Christopher D.","SIO 138 - The Coral Reef Environment (A)","SP14","36","9","100.0%","66.7%","3.61","B+ (3.56)","B (3.07)"
"Leichter, James J.","SIO 138 - The Coral Reef Environment (A)","SP14","38","8","100.0%","100.0%","3.50","B+ (3.38)","B (3.07)"
"Smith, Jennifer","SIO 138 - The Coral Reef Environment (A)","SP14","38","9","100.0%","100.0%","3.39","B+ (3.44)","B (3.07)"
"Deheyn, Dimitri Dominique","SIO 139 - Current Research in Marine Bio (A)","SP14","30","12","100.0%","100.0%","2.86","B+ (3.50)","N/A"
"Dickson, Andrew Gilmore","SIO 141 - Chem Prin of Marine Systems (A)","SP14","14","4","100.0%","100.0%","3.50","B+ (3.50)","N/A"
"Day, James M.D.","SIO 152 - Petrology and Petrography (A)","SP14","14","9","88.9%","66.7%","10.50","B+ (3.33)","N/A"
"Hilton, David Raymond","SIO 155 - Whole Earth Geochemistry (A)","SP14","7","3","100.0%","100.0%","6.50","B (3.00)","N/A"
"Gee, Jeffrey S","SIO 16 - Geology of the National Parks (A)","SP14","41","10","77.8%","88.9%","3.17","B+ (3.38)","B (3.25)"
"Fialko, Yuri A.","SIO 160 - Introduction to Tectonics (A)","SP14","21","9","66.7%","55.6%","4.28","B (3.13)","B (3.29)"
"Cook, Geoffrey W","SIO 170 - Introduction to Volcanology (A)","SP14","23","17","100.0%","100.0%","2.63","A- (3.81)","B+ (3.55)"
"Tresguerres, Martin","SIO 181 - Marine Biochemistry (A)","SP14","54","30","89.7%","89.7%","5.81","B+ (3.34)","B- (2.83)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","SP14","38","25","100.0%","100.0%","3.54","A- (3.75)","B+ (3.65)"
"Teranes, Jane","SIO 90 - Undergraduate Seminar (A)","SP14","41","20","94.7%","89.5%","0.74","A (4.00)","N/A"
"Stegman, David","SIO 1 - The Planets (A)","WI14","112","64","85.5%","79.0%","3.85","B+ (3.66)","B+ (3.33)"
"Sclater, John G.","SIO 10 - The Earth (A)","WI14","79","30","86.2%","79.3%","3.07","A- (3.73)","B+ (3.49)"
"Kastner, Miriam","SIO 102 - Introduction to Geochemistry (A)","WI14","25","11","90.0%","80.0%","5.90","B (3.00)","B- (2.82)"
"Minster, Jean Bernard H.","SIO 110 - Intro GIS & GPS for Scientists (A)","WI14","29","15","93.3%","100.0%","2.90","A- (3.71)","A- (3.76)"
"Salmon, Richard L.","SIO 111 - Introduction to Ocean Waves (A)","WI14","11","3","100.0%","100.0%","10.50","B (3.00)","N/A"
"Andersson, Andreas Jerry","SIO 119 - Physics and Chem of the Oceans (A)","WI14","15","15","93.3%","100.0%","4.90","B+ (3.53)","N/A"
"Gille, Sarah T","SIO 119 - Physics and Chem of the Oceans (A)","WI14","15","14","92.9%","85.7%","5.07","B+ (3.57)","N/A"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (A)","WI14","20","15","100.0%","100.0%","4.23","A- (3.71)","B+ (3.50)"
"Landry, Michael Raymond","SIO 134 - Intro/Biological Oceanography (A)","WI14","114","89","87.6%","76.4%","4.45","B (3.15)","B (3.25)"
"Rouse, Gregory W.","SIO 147 - Applications of Phylogenetics (A)","WI14","12","5","100.0%","100.0%","4.10","B (3.20)","N/A"
"Brown, Kevin Michael","SIO 162 - Structural Geology (A)","WI14","14","9","88.9%","66.7%","5.39","B+ (3.56)","N/A"
"Haymet, Anthony","SIO 180 - Communicating Science/Inf Aud (A)","WI14","8","4","100.0%","100.0%","1.50","A- (3.75)","N/A"
"Smith, Jennifer","SIO 183 - Phycology: Marine Plant Biolgy (A)","WI14","17","11","81.8%","81.8%","9.05","B (3.27)","N/A"
"Evan, Amato Tomas","SIO 190 - Special Topics/Earth Sciences (A)","WI14","10","9","66.7%","33.3%","5.39","B (3.11)","N/A"
"Iacobellis, Sam F","SIO 20 - The Atmosphere (A)","WI14","128","56","90.7%","94.4%","3.76","B+ (3.60)","B (3.30)"
"Driscoll, Neal W.","SIO 35 - Water (A)","WI14","171","62","90.3%","91.9%","2.69","A- (3.74)","B+ (3.36)"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","WI14","120","64","96.7%","98.4%","2.11","A- (3.91)","B+ (3.62)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","WI14","15","10","100.0%","100.0%","3.17","A (4.00)","N/A"
"Day, James M.D.","SIO 100 - Introduction to Field Methods (A)","FA13","26","10","80.0%","90.0%","8.70","B- (2.89)","B+ (3.46)"
"Tauxe, Lisa","SIO 100 - Introduction to Field Methods (A)","FA13","23","9","77.8%","77.8%","8.94","B (3.00)","B+ (3.46)"
"Aluwihare, Lihini","SIO 101 - California Coast Oceanography (A)","FA13","18","6","50.0%","83.3%","6.50","B+ (3.67)","N/A"
"Landry, Michael Raymond","SIO 101 - California Coast Oceanography (A)","FA13","20","6","50.0%","83.3%","6.50","B+ (3.67)","B (3.08)"
"Masters, Thomas G","SIO 103 - Introduction to Geophysics (A)","FA13","14","6","80.0%","80.0%","10.90","B (3.20)","N/A"
"Norris, Richard D.","SIO 104 - Paleobiology & History of Life (A)","FA13","25","12","91.7%","91.7%","4.83","B (3.25)","B (3.10)"
"Brown, Kevin Michael","SIO 106 - Introduction to Hydrogeology (B)","FA13","11","7","85.7%","85.7%","6.50","B (3.29)","N/A"
"Hilton, David Raymond","SIO 106 - Introduction to Hydrogeology (B)","FA13","10","7","85.7%","100.0%","6.50","B (3.14)","N/A"
"Keeling, Ralph F.","SIO 117 - Physical Basis of Global Warmg (A)","FA13","8","3","100.0%","100.0%","3.17","A (4.00)","N/A"
"Peach, Cheryl","SIO 12 - History of Earth & Evolution (A)","FA13","84","37","97.3%","97.3%","3.42","A- (3.94)","B+ (3.36)"
"Bartlett, Douglas H","SIO 128 - Microbial Life in Extreme Env. (A)","FA13","16","10","100.0%","100.0%","5.10","B+ (3.50)","N/A"
"Burton, Ronald S.","SIO 132 - Introduction to Marine Biology (A)","FA13","115","37","97.2%","86.1%","4.33","B+ (3.36)","C+ (2.70)"
"Hastings, Philip A.","SIO 132 - Introduction to Marine Biology (A)","FA13","111","36","97.1%","91.2%","4.32","B+ (3.38)","C+ (2.70)"
"Laske, Gabi","SIO 15 - Natural Disasters (A)","FA13","365","122","94.1%","95.8%","3.82","A- (3.81)","A- (3.70)"
"Key, Kerry William","SIO 182 - Envr & Exploration Geophysics (A)","FA13","8","5","100.0%","100.0%","8.50","B+ (3.40)","N/A"
"Semmens, Brice Xavier","SIO 187 - Stat Methods in Marine Biology (A)","FA13","30","16","100.0%","100.0%","5.00","B+ (3.50)","B- (2.78)"
"Hamdoun, Amr","SIO 189 - Pollution, Environmnt & Health (A)","FA13","50","21","90.0%","90.0%","4.90","B+ (3.35)","B (3.16)"
"Teranes, Jane","SIO 25 - Climate Change and Society (A)","FA13","60","35","77.1%","88.6%","3.95","B+ (3.57)","B- (2.87)"
"Castillo, Paterno R.","SIO 30 - The Oceans (A)","FA13","121","47","78.7%","85.1%","3.41","B (3.19)","B (3.07)"
"Holland, Nicholas D.","SIO 30 - The Oceans (A)","FA13","129","48","76.6%","95.7%","3.45","B (3.14)","B (3.07)"
"Mackinnon, Jennifer A.","SIO 30 - The Oceans (A)","FA13","129","44","77.3%","59.1%","3.45","B (3.20)","B (3.07)"
"Barbeau, Katherine","SIO 40 - Life and Climate on Earth (A)","FA13","131","109","96.3%","99.1%","3.80","A- (3.72)","B+ (3.65)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","FA13","33","18","100.0%","100.0%","3.79","B+ (3.65)","B+ (3.45)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","FA13","18","12","100.0%","100.0%","0.50","A (4.00)","N/A"
"Deheyn, Dimitri Dominique","SIO 90 - Undergraduate Seminar (A)","FA13","62","35","100.0%","100.0%","0.96","A (4.00)","N/A"
"Sclater, John G.","SIO 10 - The Earth (A)","SP13","127","36","87.9%","72.7%","2.69","B+ (3.43)","B- (2.82)"
"Driscoll, Neal W.","SIO 105 - Sedimentology & Stratigraphy (A)","SP13","24","10","100.0%","100.0%","2.94","A- (3.78)","A- (3.70)"
"Ogden, Darcy Elizabeth","SIO 113 - Intro to Computationl Erth Sci (A)","SP13","19","11","100.0%","90.9%","4.68","A (4.00)","N/A"
"Fricker, Helen A.","SIO 115 - Ice and the Climate System (A)","SP13","7","5","80.0%","80.0%","6.90","B+ (3.60)","N/A"
"Palenik, Brian","SIO 126 - Marine Microbiology (A)","SP13","23","9","100.0%","87.5%","6.50","B (3.13)","B (3.17)"
"Ballance, Lisa Taylor","SIO 133 - Marine Mammal Biology (A)","SP13","85","33","90.9%","87.9%","5.73","B (3.29)","B (3.02)"
"Hildebrand, John A","SIO 133 - Marine Mammal Biology (A)","SP13","85","33","90.9%","97.0%","5.88","B (3.26)","B (3.02)"
"Fricker, Helen A.","SIO 135 - Satellite Remote Sensing (A)","SP13","17","7","71.4%","57.1%","6.21","A- (3.71)","N/A"
"Sandwell, David T","SIO 135 - Satellite Remote Sensing (A)","SP13","17","7","71.4%","85.7%","6.79","A- (3.71)","N/A"
"Charles, Christopher D.","SIO 138 - The Coral Reef Environment (A)","SP13","43","12","100.0%","83.3%","5.00","B+ (3.50)","B (3.16)"
"Leichter, James J.","SIO 138 - The Coral Reef Environment (A)","SP13","43","12","100.0%","100.0%","4.32","B+ (3.55)","B (3.16)"
"Smith, Jennifer","SIO 138 - The Coral Reef Environment (A)","SP13","43","12","100.0%","100.0%","4.32","B+ (3.55)","B (3.16)"
"Deheyn, Dimitri Dominique","SIO 139 - Current Research in Marine Bio (A)","SP13","19","4","100.0%","100.0%","0.50","N/A","N/A"
"Cook, Geoffrey W","SIO 152 - Petrology and Petrography (A)","SP13","18","9","77.8%","77.8%","7.61","A- (3.78)","N/A"
"Gee, Jeffrey S","SIO 16 - Geology of the National Parks (A)","SP13","49","14","84.6%","92.3%","3.58","B (3.09)","B- (2.84)"
"Cande, Steve","SIO 160 - Introduction to Tectonics (A)","SP13","29","13","100.0%","100.0%","5.33","B+ (3.33)","B+ (3.39)"
"Driscoll, Neal W.","SIO 160 - Introduction to Tectonics (A)","SP13","29","12","100.0%","100.0%","4.14","B+ (3.36)","B+ (3.39)"
"Felbeck, Horst","SIO 181 - Marine Biochemistry (A)","SP13","24","4","100.0%","75.0%","3.50","B (3.00)","B- (2.83)"
"Hildebrand, Mark M","SIO 181 - Marine Biochemistry (A)","SP13","24","4","100.0%","100.0%","3.50","B (3.00)","B- (2.83)"
"Tresguerres, Martin","SIO 181 - Marine Biochemistry (A)","SP13","24","4","100.0%","100.0%","3.50","B (3.00)","B- (2.83)"
"Semmens, Brice Xavier","SIO 187 - Stat Methods in Marine Biology (A)","SP13","20","5","100.0%","100.0%","3.70","B+ (3.40)","B- (2.87)"
"Hamdoun, Amr","SIO 189 - Pollution, Environmnt & Health (A)","SP13","49","25","95.8%","95.8%","4.92","B+ (3.32)","B- (2.83)"
"Bartlett, Douglas H","SIO 190 - Special Topics/Earth Sciences (B)","SP13","16","6","100.0%","100.0%","3.17","B+ (3.60)","N/A"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","SP13","38","14","100.0%","100.0%","3.07","A- (3.71)","B+ (3.50)"
"Gibson, Carl H.","SIO 87 - Freshman Seminar (A)","SP13","15","6","100.0%","100.0%","0.50","A (4.00)","N/A"
"Teranes, Jane","SIO 90 - Undergraduate Seminar (A)","SP13","37","13","100.0%","100.0%","0.50","A (4.00)","N/A"
"Shearer, Peter M","SIO 1 - The Planets (A)","WI13","86","24","83.3%","87.5%","4.14","B+ (3.63)","B+ (3.43)"
"Stegman, David","SIO 1 - The Planets (A)","WI13","86","22","81.8%","81.8%","4.21","B+ (3.59)","B+ (3.43)"
"Sclater, John G.","SIO 10 - The Earth (A)","WI13","105","31","86.7%","66.7%","3.50","B+ (3.63)","B+ (3.57)"
"Aluwihare, Lihini","SIO 102 - Introduction to Geochemistry (A)","WI13","31","15","53.3%","33.3%","4.90","B (3.00)","B (3.10)"
"Martz, Todd R.","SIO 102 - Introduction to Geochemistry (A)","WI13","31","15","50.0%","57.1%","4.36","B (3.00)","B (3.10)"
"Minster, Jean Bernard H.","SIO 110 - Intro GIS & GPS for Scientists (A)","WI13","19","11","100.0%","81.8%","3.95","A (4.00)","N/A"
"Andersson, Andreas Jerry","SIO 119 - Physics and Chem of the Oceans (A)","WI13","12","10","100.0%","100.0%","4.10","B+ (3.56)","N/A"
"Gille, Sarah T","SIO 119 - Physics and Chem of the Oceans (A)","WI13","12","10","100.0%","100.0%","4.30","B+ (3.63)","N/A"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (A)","WI13","18","8","100.0%","100.0%","3.75","A- (3.88)","N/A"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (B)","WI13","11","6","100.0%","100.0%","3.83","B+ (3.40)","N/A"
"Landry, Michael Raymond","SIO 134 - Intro/Biological Oceanography (A)","WI13","66","51","86.3%","84.3%","4.93","B+ (3.51)","C+ (2.69)"
"Andersson, Andreas Jerry","SIO 143 - Ocean Acidification (A)","WI13","9","7","85.7%","100.0%","4.50","B (3.17)","N/A"
"Brown, Kevin Michael","SIO 162 - Structural Geology (A)","WI13","15","9","88.9%","100.0%","5.39","B+ (3.56)","N/A"
"Rouse, Gregory W.","SIO 184 - Marine Invertebrates (A)","WI13","17","13","100.0%","100.0%","6.04","B+ (3.42)","N/A"
"Iacobellis, Sam F","SIO 20 - The Atmosphere (A)","WI13","151","53","90.6%","94.3%","3.38","B+ (3.64)","B+ (3.31)"
"Driscoll, Neal W.","SIO 35 - Water (A)","WI13","191","66","83.3%","89.4%","2.47","B+ (3.63)","B (3.04)"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","WI13","119","58","96.6%","98.3%","3.14","A- (3.79)","B+ (3.54)"
"Stegman, David","SIO 87 - Freshman Seminar (A)","WI13","9","4","100.0%","100.0%","0.50","N/A","N/A"
"Gibson, Carl H.","SIO 87 - Freshman Seminar (B)","WI13","10","6","66.7%","66.7%","0.83","A (4.00)","N/A"
"Gerwick, William Henry","SIO 87 - Freshman Seminar (C)","WI13","19","14","92.9%","100.0%","1.27","B+ (3.50)","N/A"
"Day, James M.D.","SIO 100 - Introduction to Field Methods (A)","FA12","25","17","93.8%","81.3%","8.38","B+ (3.56)","B+ (3.42)"
"Aluwihare, Lihini","SIO 101 - California Coast Oceanography (A)","FA12","21","5","75.0%","50.0%","5.50","B (3.00)","B (3.13)"
"Landry, Michael Raymond","SIO 101 - California Coast Oceanography (A)","FA12","21","5","80.0%","100.0%","6.50","B+ (3.40)","B (3.13)"
"Constable, Steven C","SIO 103 - Introduction to Geophysics (B)","FA12","29","15","64.3%","50.0%","7.36","C+ (2.69)","B- (2.82)"
"Masters, Thomas G","SIO 103 - Introduction to Geophysics (B)","FA12","29","14","71.4%","78.6%","7.36","B- (2.92)","B- (2.82)"
"Norris, Richard D.","SIO 104 - Paleobiology & History of Life (A)","FA12","34","18","94.1%","100.0%","6.26","B+ (3.31)","B- (2.83)"
"Brown, Kevin Michael","SIO 106 - Introduction to Hydrogeology (A)","FA12","13","8","87.5%","75.0%","5.00","B+ (3.50)","N/A"
"Hilton, David Raymond","SIO 106 - Introduction to Hydrogeology (A)","FA12","13","9","87.5%","75.0%","4.75","B+ (3.50)","N/A"
"Keeling, Ralph F.","SIO 117 - Physical Basis of Global Warmg (A)","FA12","16","6","100.0%","100.0%","3.17","B+ (3.33)","N/A"
"Peach, Cheryl","SIO 12 - History of Earth & Evolution (A)","FA12","78","28","92.6%","96.3%","2.50","B+ (3.48)","B+ (3.52)"
"Hastings, Philip A.","SIO 132 - Introduction to Marine Biology (A)","FA12","142","64","93.7%","90.5%","4.10","B+ (3.36)","B- (2.73)"
"Sandin, Stuart Adrian","SIO 132 - Introduction to Marine Biology (A)","FA12","142","64","93.5%","93.5%","4.20","B+ (3.37)","B- (2.73)"
"Laske, Gabi","SIO 15 - Natural Disasters (A)","FA12","382","141","96.2%","96.2%","3.00","A- (3.86)","B+ (3.65)"
"Werner, Bradley T.","SIO 190 - Special Topics/Earth Sciences (A)","FA12","10","5","100.0%","100.0%","5.30","B+ (3.60)","N/A"
"Charles, Christopher D.","SIO 25 - Climate Change and Society (A)","FA12","39","12","90.0%","80.0%","6.06","B (3.14)","B (3.14)"
"Castillo, Paterno R.","SIO 30 - The Oceans (A)","FA12","94","30","64.3%","67.9%","2.93","B (3.14)","B- (2.98)"
"Hendershott, Myrl C.","SIO 30 - The Oceans (A)","FA12","94","29","69.2%","42.3%","3.14","B (3.05)","B- (2.98)"
"Holland, Nicholas D.","SIO 30 - The Oceans (A)","FA12","94","31","66.7%","86.7%","3.30","B (3.08)","B- (2.98)"
"Barbeau, Katherine","SIO 40 - Life and Climate on Earth (A)","FA12","138","104","94.2%","99.0%","3.20","B+ (3.66)","B+ (3.61)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","FA12","38","17","100.0%","100.0%","2.96","A- (3.85)","B+ (3.70)"
"Stegman, David","SIO 87 - Freshman Seminar (A)","FA12","9","6","100.0%","100.0%","0.83","N/A","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","FA12","20","14","100.0%","100.0%","0.50","A (4.00)","N/A"
"Teranes, Jane","SIO 90 - Undergraduate Seminar (A)","FA12","50","28","100.0%","96.2%","0.50","A (4.00)","N/A"
"Shaul, Nellie J","SIO 30   - The Oceans                     (A)","S112","39","33","97.0%","100.0%","5.89","A- (3.77)","B+ (3.38)"
"Sclater, John G.","SIO 10   - The Earth                      (A)","SP12","126","41","85.0%","82.5%","3.77","B+ (3.43)","B+ (3.32)"
"Driscoll, Neal W.","SIO 105   - Sedimentology & Stratigraphy   (A)","SP12","20","15","100.0%","100.0%","3.70","A- (3.87)","A- (3.77)"
"Fricker, Helen A.","SIO 115   - Ice and the Climate System     (A)","SP12","15","13","100.0%","92.3%","5.12","B+ (3.42)","N/A"
"Palenik, Brian","SIO 126   - Marine Microbiology            (A)","SP12","14","11","81.8%","90.9%","3.70","B+ (3.45)","N/A"
"Ballance, Lisa Taylor","SIO 133   - Marine Mammal Biology          (A)","SP12","113","42","97.6%","95.1%","5.07","B+ (3.46)","B (3.17)"
"Hildebrand, John A","SIO 133   - Marine Mammal Biology          (A)","SP12","113","44","97.7%","100.0%","5.18","B+ (3.46)","B (3.17)"
"Fricker, Helen A.","SIO 135   - Satellite Remote Sensing       (A)","SP12","13","8","100.0%","100.0%","4.50","B+ (3.43)","N/A"
"Sandwell, David T","SIO 135   - Satellite Remote Sensing       (A)","SP12","13","8","100.0%","100.0%","5.25","B+ (3.43)","N/A"
"Charles, Christopher D.","SIO 138   - The Coral Reef Environment     (A)","SP12","48","19","100.0%","78.9%","5.34","A- (3.74)","B (3.19)"
"Leichter, James J.","SIO 138   - The Coral Reef Environment     (A)","SP12","48","19","100.0%","100.0%","4.39","A- (3.74)","B (3.19)"
"Smith, Jennifer","SIO 138   - The Coral Reef Environment     (A)","SP12","48","19","100.0%","100.0%","4.71","A- (3.74)","B (3.19)"
"Dickson, Andrew Gilmore","SIO 141   - Chem Prin of Marine Systems    (A)","SP12","35","12","66.7%","72.7%","5.00","B+ (3.33)","B- (2.88)"
"Dickson, Andrew Gilmore","SIO 141   - Chem Prin of Marine Systems    (A)","SP12","15","5","100.0%","80.0%","2.50","B (3.00)","N/A"
"Cook, Geoffrey W","SIO 152   - Petrology and Petrography      (A)","SP12","19","17","100.0%","100.0%","5.44","B+ (3.53)","N/A"
"Gee, Jeffrey S","SIO 16   - Geology of the National Parks  (A)","SP12","58","21","81.0%","100.0%","3.55","B+ (3.67)","B- (2.94)"
"Cande, Steve","SIO 160   - Introduction to Tectonics      (A)","SP12","25","17","100.0%","100.0%","4.97","B+ (3.53)","B+ (3.39)"
"Driscoll, Neal W.","SIO 160   - Introduction to Tectonics      (A)","SP12","25","17","100.0%","100.0%","4.97","B+ (3.53)","B+ (3.39)"
"Constable, Steven C","SIO 182   - Envr & Exploration Geophysics  (A)","SP12","14","4","100.0%","100.0%","8.50","B- (2.75)","N/A"
"Hamdoun, Amr","SIO 189   - Pollution, Environmnt & Health (A)","SP12","25","10","100.0%","100.0%","5.10","B (3.20)","B (3.17)"
"Cook, Geoffrey W","SIO 50   - Intro/Earth&Environmental Sci  (A)","SP12","36","20","100.0%","100.0%","5.40","A- (3.82)","B+ (3.48)"
